Site;SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233);SS33 Rue des Communaux 7 (ID 3233)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-10-28 16:00:00;0;69.4;50.7;46.5
2023-10-28 17:00:00;3;68.9;27.5;34.5
2023-10-28 18:00:00;10;69.4;34.7;40.9
2023-10-28 19:00:00;4;71.6;40.5;42.0
2023-10-28 20:00:00;6;71.6;29.6;37.4
2023-10-28 21:00:00;6;70.6;33.8;40.6
2023-10-28 22:00:00;3;72.3;44.0;43.6
2023-10-28 23:00:00;7;71.8;27.6;36.3
2023-10-29 01:00:00;9;71.0;28.0;36.4
2023-10-29 01:00:00;24;72.5;41.5;48.5
2023-10-29 02:00:00;7;72.0;36.2;41.6
2023-10-29 03:00:00;9;71.7;35.8;42.1
2023-10-29 04:00:00;8;71.1;29.0;38.2
2023-10-29 05:00:00;6;71.2;28.8;37.5
2023-10-29 06:00:00;14;73.4;43.3;48.4
2023-10-29 07:00:00;10;72.9;32.1;41.8
2023-10-29 08:00:00;8;73.1;32.3;41.5
2023-10-29 09:00:00;6;73.6;47.2;50.3
2023-10-29 10:00:00;3;72.0;34.9;36.3
2023-10-29 11:00:00;3;70.8;28.6;34.2
2023-10-29 12:00:00;6;69.5;40.8;45.5
2023-10-29 13:00:00;0;68.0;48.4;43.1
2023-10-29 14:00:00;1;66.9;27.3;32.9
2023-10-29 15:00:00;4;66.4;33.7;38.1
2023-10-29 16:00:00;1;68.4;51.0;45.7
2023-10-29 17:00:00;3;68.2;26.7;33.2
2023-10-29 18:00:00;7;68.8;29.8;36.9
2023-10-29 19:00:00;3;72.7;44.4;44.6
2023-10-29 20:00:00;4;71.1;28.0;36.2
2023-10-29 21:00:00;2;69.0;27.4;33.5
2023-10-29 22:00:00;6;72.5;48.0;47.2
2023-10-29 23:00:00;4;70.9;27.8;34.5
2023-10-30 00:00:00;4;70.2;27.8;34.7
2023-10-30 01:00:00;7;71.7;45.9;46.9
2023-10-30 02:00:00;5;71.1;27.6;35.2
2023-10-30 03:00:00;5;69.9;27.6;35.3
2023-10-30 04:00:00;6;71.4;46.8;47.0
2023-10-30 05:00:00;8;71.0;27.6;36.6
2023-10-30 06:00:00;12;70.9;30.1;40.2
2023-10-30 07:00:00;12;73.7;43.5;48.5
2023-10-30 08:00:00;9;72.9;32.2;41.7
2023-10-30 09:00:00;7;72.9;31.6;40.5
2023-10-30 10:00:00;9;73.4;45.2;47.3
2023-10-30 11:00:00;4;72.0;29.4;36.8
2023-10-30 12:00:00;10;72.9;43.4;46.2
2023-10-30 13:00:00;6;72.5;30.3;38.4
2023-10-30 14:00:00;10;73.5;45.0;49.3
2023-10-30 15:00:00;6;72.3;33.5;38.2
2023-10-30 16:00:00;11;73.6;39.9;46.4
2023-10-30 17:00:00;6;72.7;35.4;40.6
2023-10-30 18:00:00;11;72.2;32.4;41.2
2023-10-30 19:00:00;8;73.1;42.6;46.8
2023-10-30 20:00:00;8;72.5;30.5;39.8
2023-10-30 21:00:00;9;73.4;45.1;47.8
2023-10-30 22:00:00;8;72.1;28.2;37.4
2023-10-30 23:00:00;10;72.7;40.6;46.2
2023-10-31 00:00:00;7;72.0;31.4;37.6
2023-10-31 01:00:00;5;70.8;28.1;36.3
2023-10-31 02:00:00;7;71.8;46.0;46.2
2023-10-31 03:00:00;7;71.6;27.5;36.2
2023-10-31 04:00:00;7;70.9;28.0;36.7
2023-10-31 05:00:00;8;71.7;41.6;45.0
2023-10-31 06:00:00;12;72.2;29.8;39.7
2023-10-31 07:00:00;10;72.3;31.7;41.3
2023-10-31 08:00:00;12;74.0;43.1;48.8
2023-10-31 09:00:00;10;73.0;32.0;41.7
2023-10-31 10:00:00;9;73.5;31.7;41.3
2023-10-31 11:00:00;11;73.6;44.5;48.4
2023-10-31 12:00:00;8;72.8;31.8;41.1
2023-10-31 13:00:00;13;73.3;39.8;47.1
2023-10-31 14:00:00;8;73.4;37.3;43.1
2023-10-31 15:00:00;13;73.3;37.4;45.7
2023-10-31 16:00:00;7;73.5;38.4;43.9
2023-10-31 17:00:00;8;72.5;31.9;41.0
2023-10-31 18:00:00;11;73.0;44.2;48.7
2023-10-31 19:00:00;11;72.4;32.1;42.1
2023-10-31 20:00:00;14;73.6;43.1;48.6
2023-10-31 21:00:00;11;72.3;30.6;40.9
2023-10-31 22:00:00;14;73.6;43.0;48.5
2023-10-31 23:00:00;20;73.3;38.3;48.3
2023-11-01 00:00:00;12;74.6;53.1;55.7
2023-11-01 01:00:00;15;72.9;33.2;43.9
2023-11-01 02:00:00;11;73.6;46.8;51.7
2023-11-01 03:00:00;13;72.0;31.4;42.4
2023-11-01 04:00:00;15;74.4;48.1;53.5
2023-11-01 05:00:00;13;72.6;32.5;43.4
2023-11-01 06:00:00;15;72.9;33.6;44.9
2023-11-01 07:00:00;14;73.6;35.4;46.7
2023-11-01 08:00:00;14;73.6;35.9;46.9
2023-11-01 09:00:00;12;73.8;35.2;45.8
2023-11-01 10:00:00;10;74.0;33.7;43.6
2023-11-01 11:00:00;12;74.0;33.0;42.3
2023-11-01 12:00:00;7;74.0;43.9;47.3
2023-11-01 13:00:00;7;73.3;31.0;39.6
2023-11-01 14:00:00;11;75.9;45.1;48.4
2023-11-01 15:00:00;7;73.0;30.5;39.0
2023-11-01 16:00:00;11;74.1;46.0;48.5
2023-11-01 17:00:00;9;73.1;31.2;40.2
2023-11-01 18:00:00;15;73.5;38.0;46.3
2023-11-01 19:00:00;9;73.6;36.3;43.1
2023-11-01 20:00:00;12;72.8;32.7;42.5
2023-11-01 21:00:00;11;74.0;43.2;48.1
2023-11-01 22:00:00;12;72.9;31.2;41.7
2023-11-01 23:00:00;15;74.0;41.7;49.1
2023-11-02 00:00:00;11;74.0;32.4;41.6
2023-11-02 01:00:00;12;72.0;31.1;41.7
2023-11-02 02:00:00;13;73.5;43.9;49.1
2023-11-02 03:00:00;8;72.6;30.4;38.7
2023-11-02 04:00:00;7;71.7;29.1;37.7
2023-11-02 05:00:00;11;72.5;42.3;47.7
2023-11-02 06:00:00;7;72.7;33.3;37.9
2023-11-02 07:00:00;7;71.8;29.9;38.0
2023-11-02 08:00:00;15;74.0;39.5;47.6
2023-11-02 09:00:00;0;41.5;56.1;32.1
2023-11-02 10:00:00;11;54.7;39.4;36.2
2023-11-02 11:00:00;11;72.9;44.1;48.9
2023-11-02 12:00:00;10;71.3;32.8;42.5
2023-11-02 13:00:00;12;74.0;42.9;49.5
2023-11-02 14:00:00;10;73.4;34.9;42.5
2023-11-02 15:00:00;15;73.7;40.0;48.2
2023-11-02 16:00:00;8;73.6;37.8;44.0
2023-11-02 17:00:00;9;73.2;32.6;42.4
2023-11-02 18:00:00;11;73.9;43.9;48.8
2023-11-02 19:00:00;12;73.2;32.9;43.5
2023-11-02 20:00:00;12;74.7;43.9;49.2
2023-11-02 21:00:00;10;73.1;30.3;40.5
2023-11-02 22:00:00;11;74.3;43.0;47.7
2023-11-02 23:00:00;12;72.8;30.2;40.7
2023-11-03 00:00:00;14;72.6;33.3;43.4
2023-11-03 01:00:00;11;73.9;40.2;46.9
2023-11-03 02:00:00;12;72.5;31.6;42.5
2023-11-03 03:00:00;16;72.2;32.3;43.5
2023-11-03 04:00:00;15;74.2;41.8;49.1
2023-11-03 05:00:00;15;73.0;33.0;44.7
2023-11-03 06:00:00;18;73.5;34.7;47.2
2023-11-03 07:00:00;16;74.1;44.1;51.7
2023-11-03 08:00:00;14;73.9;36.3;47.3
2023-11-03 09:00:00;17;74.1;38.1;48.6
2023-11-03 10:00:00;10;74.5;43.1;49.4
2023-11-03 11:00:00;10;74.0;33.9;43.9
2023-11-03 12:00:00;11;75.0;44.6;49.4
2023-11-03 13:00:00;10;73.8;32.6;42.4
2023-11-03 14:00:00;14;74.5;47.0;51.1
2023-11-03 15:00:00;8;73.8;32.3;41.2
2023-11-03 16:00:00;12;74.4;45.1;49.7
2023-11-03 17:00:00;10;73.6;33.0;42.5
2023-11-03 18:00:00;14;73.8;38.5;47.3
2023-11-03 19:00:00;12;73.9;38.5;46.2
2023-11-03 20:00:00;13;73.6;33.7;44.7
2023-11-03 21:00:00;15;75.0;43.4;49.7
2023-11-03 22:00:00;13;73.2;32.0;43.1
2023-11-03 23:00:00;16;73.6;36.7;47.0
2023-11-04 00:00:00;12;74.3;38.8;46.7
2023-11-04 01:00:00;14;72.9;33.0;43.9
2023-11-04 02:00:00;17;73.5;36.6;46.8
2023-11-04 03:00:00;13;73.9;39.6;47.5
2023-11-04 04:00:00;14;73.1;33.0;44.4
2023-11-04 05:00:00;17;73.0;33.0;44.8
2023-11-04 06:00:00;19;74.9;43.8;52.2
2023-11-04 07:00:00;14;73.9;37.4;48.6
2023-11-04 08:00:00;15;74.3;37.0;48.5
2023-11-04 09:00:00;14;74.7;44.0;50.7
2023-11-04 10:00:00;12;74.1;34.7;45.0
2023-11-04 11:00:00;10;74.1;33.7;43.5
2023-11-04 12:00:00;12;75.4;43.9;49.1
2023-11-04 13:00:00;11;74.0;32.8;42.7
2023-11-04 14:00:00;11;73.9;32.8;43.1
2023-11-04 15:00:00;15;75.0;43.6;50.1
2023-11-04 16:00:00;13;73.9;34.9;45.7
2023-11-04 17:00:00;12;74.0;35.0;45.8
2023-11-04 18:00:00;14;74.8;43.6;50.6
2023-11-04 19:00:00;14;74.0;34.2;45.4
2023-11-04 20:00:00;13;74.2;34.3;45.4
2023-11-04 21:00:00;15;75.0;42.5;49.5
2023-11-04 22:00:00;2;39.2;32.0;29.8
2023-11-04 23:00:00;0;22.6;31.0;21.8
2023-11-05 00:00:00;23;61.6;40.0;47.7
2023-11-05 01:00:00;11;71.8;34.5;43.1
2023-11-05 02:00:00;13;72.2;32.0;42.8
2023-11-05 03:00:00;12;73.1;31.5;41.7
2023-11-05 04:00:00;10;74.8;42.5;47.4
2023-11-05 05:00:00;12;73.3;30.8;41.3
2023-11-05 06:00:00;15;73.1;32.4;43.6
2023-11-05 07:00:00;14;75.0;43.4;49.9
2023-11-05 08:00:00;12;74.2;33.9;44.4
2023-11-05 09:00:00;11;74.0;33.7;44.1
2023-11-05 10:00:00;12;75.1;44.2;49.6
2023-11-05 11:00:00;0;32.1;32.0;28.2
2023-11-05 12:00:00;5;34.0;30.1;27.1
2023-11-05 13:00:00;9;72.3;46.2;48.2
2023-11-05 14:00:00;5;70.8;30.6;37.3
2023-11-05 15:00:00;6;60.0;29.8;36.1
2023-11-05 16:00:00;0;29.5;29.4;29.6
2023-11-05 17:00:00;16;61.2;48.4;51.4
2023-11-05 18:00:00;9;69.9;33.4;40.5
2023-11-05 19:00:00;14;71.4;31.7;41.7
2023-11-05 20:00:00;9;73.6;42.8;46.3
2023-11-05 21:00:00;12;70.5;29.7;40.4
2023-11-05 22:00:00;13;68.9;30.0;40.8
2023-11-05 23:00:00;13;73.3;42.9;48.6
2023-11-06 00:00:00;12;71.4;31.4;41.9
2023-11-06 01:00:00;12;71.6;31.3;41.9
2023-11-06 02:00:00;13;72.5;42.3;47.8
2023-11-06 03:00:00;13;70.1;31.0;41.8
2023-11-06 04:00:00;14;53.8;31.6;42.5
2023-11-06 05:00:00;12;49.6;44.0;47.5
2023-11-06 06:00:00;11;46.6;42.0;44.3
2023-11-06 07:00:00;8;42.6;38.8;40.5
2023-11-06 08:00:00;5;39.5;35.7;36.8
2023-11-06 09:00:00;0;30.2;32.8;28.2
2023-11-06 10:00:00;3;36.1;27.3;28.1
2023-11-06 11:00:00;7;36.9;28.3;29.8
2023-11-06 12:00:00;10;37.1;31.5;33.3
2023-11-06 13:00:00;16;56.8;48.7;51.8
2023-11-06 14:00:00;11;53.5;47.8;50.4
2023-11-06 15:00:00;9;57.4;53.4;55.5
2023-11-06 16:00:00;6;58.8;36.9;42.3
2023-11-06 17:00:00;9;65.7;30.3;39.4
2023-11-06 18:00:00;11;74.5;43.8;48.5
2023-11-06 19:00:00;12;72.5;31.1;41.4
2023-11-06 20:00:00;13;73.7;42.0;47.8
2023-11-06 21:00:00;11;71.4;29.7;40.2
2023-11-06 22:00:00;14;73.2;42.8;48.3
2023-11-06 23:00:00;13;71.8;30.6;41.2
2023-11-07 00:00:00;12;71.6;31.0;41.4
2023-11-07 01:00:00;14;72.3;42.8;48.3
2023-11-07 02:00:00;14;71.0;31.0;42.1
2023-11-07 03:00:00;14;71.2;31.9;42.8
2023-11-07 04:00:00;15;72.5;42.5;48.6
2023-11-07 05:00:00;15;71.1;31.8;42.9
2023-11-07 06:00:00;17;71.1;33.2;45.2
2023-11-07 07:00:00;17;73.5;43.6;50.6
2023-11-07 08:00:00;14;73.0;35.0;46.0
2023-11-07 09:00:00;17;73.4;38.3;48.1
2023-11-07 10:00:00;11;74.1;39.5;46.6
2023-11-07 11:00:00;9;73.1;32.8;42.4
2023-11-07 12:00:00;9;74.3;44.4;47.8
2023-11-07 13:00:00;10;73.1;30.9;40.6
2023-11-07 14:00:00;11;74.9;46.9;50.2
2023-11-07 15:00:00;12;73.5;31.1;41.4
2023-11-07 16:00:00;12;74.5;45.0;49.3
2023-11-07 17:00:00;10;73.3;31.8;41.7
2023-11-07 18:00:00;14;74.7;44.6;49.7
2023-11-07 19:00:00;15;73.4;31.8;43.1
2023-11-07 20:00:00;17;73.9;41.0;49.6
2023-11-07 21:00:00;13;73.3;34.4;43.4
2023-11-07 22:00:00;19;73.4;34.9;45.6
2023-11-07 23:00:00;21;74.8;46.2;52.9
2023-11-08 00:00:00;16;75.2;51.4;56.8
2023-11-08 01:00:00;20;73.3;36.2;47.6
2023-11-08 02:00:00;15;74.8;45.6;52.3
2023-11-08 03:00:00;18;73.4;34.1;46.4
2023-11-08 04:00:00;21;74.8;48.2;55.7
2023-11-08 05:00:00;19;73.9;35.0;47.6
2023-11-08 06:00:00;20;74.1;36.5;49.9
2023-11-08 07:00:00;18;74.5;38.3;50.9
2023-11-08 08:00:00;18;74.5;38.6;51.3
2023-11-08 09:00:00;17;74.6;38.4;50.0
2023-11-08 10:00:00;14;74.6;36.9;48.0
2023-11-08 11:00:00;16;74.9;40.0;49.7
2023-11-08 12:00:00;10;75.2;40.5;47.8
2023-11-08 13:00:00;14;74.9;36.4;46.0
2023-11-08 14:00:00;14;75.3;45.8;51.3
2023-11-08 15:00:00;10;74.2;34.5;44.0
2023-11-08 16:00:00;12;74.4;45.5;50.1
2023-11-08 17:00:00;12;74.1;33.8;44.2
2023-11-08 18:00:00;16;75.2;44.4;51.2
2023-11-08 19:00:00;16;74.0;35.4;47.1
2023-11-08 20:00:00;17;75.1;45.5;51.9
2023-11-08 21:00:00;15;74.0;33.1;44.6
2023-11-08 22:00:00;18;74.5;38.5;48.4
2023-11-08 23:00:00;13;74.6;37.4;45.9
2023-11-09 00:00:00;15;74.0;33.9;45.0
2023-11-09 01:00:00;18;74.9;43.6;50.6
2023-11-09 02:00:00;16;74.0;33.5;45.0
2023-11-09 03:00:00;16;74.0;33.5;45.4
2023-11-09 04:00:00;16;75.1;43.9;50.9
2023-11-09 05:00:00;18;74.0;33.6;45.6
2023-11-09 06:00:00;18;74.0;35.2;47.6
2023-11-09 07:00:00;16;75.7;45.1;51.9
2023-11-09 08:00:00;16;74.9;35.5;47.1
2023-11-09 09:00:00;12;74.7;34.7;45.0
2023-11-09 10:00:00;12;75.5;44.4;49.5
2023-11-09 11:00:00;10;74.7;32.7;42.4
2023-11-09 12:00:00;11;75.1;42.9;49.0
2023-11-09 13:00:00;12;74.5;33.9;43.4
2023-11-09 14:00:00;16;74.9;38.1;47.6
2023-11-09 15:00:00;11;75.2;40.3;47.6
2023-11-09 16:00:00;12;74.3;34.7;45.2
2023-11-09 17:00:00;16;75.2;43.7;50.8
2023-11-09 18:00:00;13;74.4;35.0;45.8
2023-11-09 19:00:00;17;75.2;44.5;51.3
2023-11-09 20:00:00;14;74.3;34.5;45.7
2023-11-09 21:00:00;16;74.9;42.0;50.0
2023-11-09 22:00:00;12;74.4;33.7;42.8
2023-11-09 23:00:00;12;73.8;31.4;42.3
2023-11-10 00:00:00;14;75.1;42.5;48.8
2023-11-10 01:00:00;12;73.7;31.1;42.3
2023-11-10 02:00:00;13;73.2;31.2;42.4
2023-11-10 03:00:00;16;74.7;43.2;49.4
2023-11-10 04:00:00;13;74.0;32.0;43.0
2023-11-10 05:00:00;14;73.2;32.0;43.2
2023-11-10 06:00:00;18;74.8;43.2;50.9
2023-11-10 07:00:00;13;74.4;35.1;46.0
2023-11-10 08:00:00;14;74.1;35.0;46.0
2023-11-10 09:00:00;16;75.5;44.4;51.2
2023-11-10 10:00:00;13;74.7;35.3;46.0
2023-11-10 11:00:00;14;75.0;42.0;49.9
2023-11-10 12:00:00;10;74.5;36.4;44.0
2023-11-10 13:00:00;13;74.2;33.4;43.7
2023-11-10 14:00:00;14;75.5;46.5;51.1
2023-11-10 15:00:00;9;74.2;32.8;42.3
2023-11-10 16:00:00;12;74.9;44.6;49.5
2023-11-10 17:00:00;12;74.0;33.1;43.4
2023-11-10 18:00:00;15;74.8;43.1;49.8
2023-11-10 19:00:00;14;74.1;33.4;44.5
2023-11-10 20:00:00;18;74.7;41.0;50.2
2023-11-10 21:00:00;12;74.0;36.6;44.2
2023-11-10 22:00:00;18;74.3;37.0;47.1
2023-11-10 23:00:00;11;74.0;38.4;46.2
2023-11-11 00:00:00;13;73.0;32.0;43.3
2023-11-11 01:00:00;15;74.4;43.2;49.6
2023-11-11 02:00:00;13;73.4;32.4;43.4
2023-11-11 03:00:00;12;73.1;32.2;42.8
2023-11-11 04:00:00;15;74.2;42.7;49.3
2023-11-11 05:00:00;14;73.4;32.6;43.6
2023-11-11 06:00:00;14;73.3;33.8;44.8
2023-11-11 07:00:00;15;75.0;44.3;50.5
2023-11-11 08:00:00;13;74.1;34.2;44.9
2023-11-11 09:00:00;11;74.0;33.8;44.0
2023-11-11 10:00:00;13;75.0;44.7;49.5
2023-11-11 11:00:00;11;74.2;32.1;42.3
2023-11-11 12:00:00;10;74.0;32.1;41.9
2023-11-11 13:00:00;13;74.8;44.5;49.6
2023-11-11 14:00:00;8;73.9;32.2;41.3
2023-11-11 15:00:00;9;73.9;32.0;41.3
2023-11-11 16:00:00;13;74.5;41.8;48.9
2023-11-11 17:00:00;10;74.1;34.7;42.4
2023-11-11 18:00:00;12;73.9;33.0;43.4
2023-11-11 19:00:00;18;74.4;39.0;48.3
2023-11-11 20:00:00;12;74.4;37.0;45.7
2023-11-11 21:00:00;13;73.8;31.7;42.8
2023-11-11 22:00:00;20;74.4;36.3;47.1
2023-11-11 23:00:00;15;74.5;38.9;47.7
2023-11-12 00:00:00;16;73.6;34.0;45.7
2023-11-12 01:00:00;20;73.7;38.5;49.0
2023-11-12 02:00:00;12;74.2;38.0;46.0
2023-11-12 03:00:00;14;73.0;33.0;44.0
2023-11-12 04:00:00;18;73.8;40.0;49.1
2023-11-12 05:00:00;14;74.3;36.5;45.7
2023-11-12 06:00:00;19;74.0;35.3;48.3
2023-11-12 07:00:00;19;75.1;41.1;51.2
2023-11-12 08:00:00;16;75.3;41.9;51.0
2023-11-12 09:00:00;15;74.3;37.3;48.8
2023-11-12 10:00:00;16;74.8;37.4;48.6
2023-11-12 11:00:00;15;75.7;44.7;51.7
2023-11-12 12:00:00;13;74.6;35.6;46.4
2023-11-12 13:00:00;12;74.4;34.8;45.6
2023-11-12 14:00:00;14;75.3;45.1;51.0
2023-11-12 15:00:00;12;74.3;34.1;44.5
2023-11-12 16:00:00;11;74.4;33.8;44.2
2023-11-12 17:00:00;13;75.1;44.8;50.3
2023-11-12 18:00:00;12;74.1;33.4;44.0
2023-11-12 19:00:00;12;74.0;32.8;43.5
2023-11-12 20:00:00;12;74.8;44.4;51.1
2023-11-12 21:00:00;9;73.7;33.8;40.4
2023-11-12 22:00:00;10;74.0;29.9;39.9
2023-11-12 23:00:00;15;74.5;39.5;47.4
2023-11-13 00:00:00;9;74.0;34.1;41.2
2023-11-13 01:00:00;10;73.0;30.2;40.3
2023-11-13 02:00:00;14;73.5;38.6;46.5
2023-11-13 03:00:00;9;73.6;34.0;41.1
2023-11-13 04:00:00;10;73.0;29.6;39.8
2023-11-13 05:00:00;13;73.6;39.5;47.2
2023-11-13 06:00:00;12;73.8;34.8;42.5
2023-11-13 07:00:00;11;73.7;32.6;42.6
2023-11-13 08:00:00;16;74.4;37.3;46.5
2023-11-13 09:00:00;9;74.4;38.4;45.0
2023-11-13 10:00:00;10;73.9;32.6;42.3
2023-11-13 11:00:00;11;74.7;45.8;49.3
2023-11-13 12:00:00;9;73.8;31.6;40.9
2023-11-13 13:00:00;15;74.5;43.0;49.3
2023-11-13 14:00:00;8;73.5;33.6;40.4
2023-11-13 15:00:00;11;74.5;45.0;48.6
2023-11-13 16:00:00;8;73.2;31.1;40.2
2023-11-13 17:00:00;14;74.3;45.0;48.8
2023-11-13 18:00:00;9;73.2;31.1;40.2
2023-11-13 19:00:00;13;73.9;42.8;49.0
2023-11-13 20:00:00;7;73.3;33.0;39.6
2023-11-13 21:00:00;11;72.8;34.7;43.1
2023-11-13 22:00:00;6;73.5;37.8;40.7
2023-11-13 23:00:00;9;72.5;29.1;37.9
2023-11-14 00:00:00;7;73.3;45.1;46.8
2023-11-14 01:00:00;7;72.0;28.1;37.0
2023-11-14 02:00:00;10;71.8;36.9;44.0
2023-11-14 03:00:00;5;72.5;36.6;39.2
2023-11-14 04:00:00;6;71.5;27.9;36.1
2023-11-14 05:00:00;10;70.9;33.8;41.2
2023-11-14 06:00:00;7;72.6;38.5;42.7
2023-11-14 07:00:00;5;71.8;29.7;37.7
2023-11-14 08:00:00;9;72.3;32.5;40.3
2023-11-14 09:00:00;6;73.0;41.1;44.3
2023-11-14 10:00:00;8;72.4;30.0;38.9
2023-11-14 11:00:00;9;73.0;42.5;47.7
2023-11-14 12:00:00;6;72.1;33.4;37.8
2023-11-14 13:00:00;10;72.6;34.4;42.0
2023-11-14 14:00:00;6;73.1;42.7;44.7
2023-11-14 15:00:00;10;72.5;34.5;42.2
2023-11-14 16:00:00;5;72.9;40.3;43.3
2023-11-14 17:00:00;9;72.2;29.9;38.1
2023-11-14 18:00:00;8;73.6;45.5;47.4
2023-11-14 19:00:00;7;72.1;29.6;38.3
2023-11-14 20:00:00;8;73.1;47.7;48.2
2023-11-14 21:00:00;5;71.2;31.8;35.7
2023-11-14 22:00:00;9;72.3;39.4;45.5
2023-11-14 23:00:00;14;73.0;42.2;45.3
2023-11-15 00:00:00;6;74.3;57.9;55.6
2023-11-15 01:00:00;12;71.6;29.2;37.6
2023-11-15 02:00:00;5;73.6;51.3;50.2
2023-11-15 03:00:00;6;71.1;27.5;36.2
2023-11-15 04:00:00;10;73.6;50.7;50.5
2023-11-15 05:00:00;7;71.7;28.0;36.6
2023-11-15 06:00:00;12;70.8;28.9;39.0
2023-11-15 07:00:00;10;72.6;30.8;40.6
2023-11-15 08:00:00;11;72.8;31.6;41.2
2023-11-15 09:00:00;9;72.5;30.8;40.0
2023-11-15 10:00:00;7;73.0;30.5;39.3
2023-11-15 11:00:00;11;73.0;35.0;43.0
2023-11-15 12:00:00;6;73.5;38.0;42.6
2023-11-15 13:00:00;5;72.1;29.3;37.6
2023-11-15 14:00:00;10;73.6;46.3;48.2
2023-11-15 15:00:00;6;72.3;29.8;37.8
2023-11-15 16:00:00;8;73.5;46.2;47.8
2023-11-15 17:00:00;9;72.1;29.7;38.8
2023-11-15 18:00:00;13;73.6;42.5;48.3
2023-11-15 19:00:00;15;72.7;32.1;42.8
2023-11-15 20:00:00;18;73.0;37.7;47.6
2023-11-15 21:00:00;11;73.1;37.4;44.4
2023-11-15 22:00:00;13;72.2;30.9;41.4
2023-11-15 23:00:00;14;73.4;42.8;48.3
2023-11-16 00:00:00;13;72.0;31.0;41.4
2023-11-16 01:00:00;13;72.0;31.0;41.5
2023-11-16 02:00:00;17;73.4;42.2;49.3
2023-11-16 03:00:00;15;72.0;32.0;43.4
2023-11-16 04:00:00;15;72.4;32.0;43.5
2023-11-16 05:00:00;18;73.8;42.8;50.2
2023-11-16 06:00:00;19;73.0;33.8;46.1
2023-11-16 07:00:00;16;73.6;35.7;46.8
2023-11-16 08:00:00;17;74.7;43.5;50.6
2023-11-16 09:00:00;15;73.7;34.6;45.3
2023-11-16 10:00:00;15;74.2;37.3;46.9
2023-11-16 11:00:00;10;74.5;39.6;45.7
2023-11-16 12:00:00;10;73.7;32.3;42.3
2023-11-16 13:00:00;15;74.6;42.8;49.0
2023-11-16 14:00:00;15;73.7;33.3;43.5
2023-11-16 15:00:00;11;74.8;43.7;48.8
2023-11-16 16:00:00;10;73.3;31.6;41.0
2023-11-16 17:00:00;14;74.5;43.6;48.7
2023-11-16 18:00:00;11;73.4;31.8;41.6
2023-11-16 19:00:00;11;74.4;45.8;48.8
2023-11-16 20:00:00;2;72.1;30.3;36.8
2023-11-16 21:00:00;4;70.3;40.9;45.0
2023-11-16 22:00:00;5;72.2;39.0;39.7
2023-11-16 23:00:00;7;72.0;29.3;36.3
2023-11-17 00:00:00;5;72.7;46.1;45.4
2023-11-17 01:00:00;10;72.0;28.3;37.8
2023-11-17 02:00:00;7;72.5;42.8;47.4
2023-11-17 03:00:00;8;72.1;31.4;36.8
2023-11-17 04:00:00;13;71.3;28.8;39.4
2023-11-17 05:00:00;16;73.0;40.2;48.1
2023-11-17 06:00:00;14;72.5;33.5;42.5
2023-11-17 07:00:00;12;72.7;32.5;42.6
2023-11-17 08:00:00;16;73.8;40.2;48.4
2023-11-17 09:00:00;14;73.2;34.9;44.2
2023-11-17 10:00:00;15;73.0;34.6;45.6
2023-11-17 11:00:00;13;74.5;45.0;50.3
2023-11-17 12:00:00;12;73.0;32.6;42.6
2023-11-17 13:00:00;15;73.9;38.4;46.8
2023-11-17 14:00:00;9;73.9;37.4;43.8
2023-11-17 15:00:00;14;73.4;35.5;44.7
2023-11-17 16:00:00;8;74.0;40.4;45.5
2023-11-17 17:00:00;11;72.9;31.9;42.1
2023-11-17 18:00:00;14;74.0;43.8;49.1
2023-11-17 19:00:00;14;73.0;32.3;43.4
2023-11-17 20:00:00;13;74.4;43.7;49.1
2023-11-17 21:00:00;13;72.6;30.4;41.2
2023-11-17 22:00:00;14;74.2;42.9;48.8
2023-11-17 23:00:00;16;73.1;31.3;42.9
2023-11-18 00:00:00;20;73.3;34.8;46.1
2023-11-18 01:00:00;16;74.2;40.7;49.3
2023-11-18 02:00:00;18;73.0;34.0;46.5
2023-11-18 03:00:00;22;74.2;37.4;49.0
2023-11-18 04:00:00;17;74.6;39.8;49.4
2023-11-18 05:00:00;19;74.0;35.0;47.4
2023-11-18 06:00:00;25;74.4;38.1;50.9
2023-11-18 07:00:00;17;75.3;42.9;52.5
2023-11-18 08:00:00;18;74.5;37.9;50.4
2023-11-18 09:00:00;20;74.5;38.8;50.5
2023-11-18 10:00:00;14;75.0;42.4;50.4
2023-11-18 11:00:00;14;74.2;34.9;46.0
2023-11-18 12:00:00;18;74.5;37.3;47.7
2023-11-18 13:00:00;13;74.7;40.7;48.1
2023-11-18 14:00:00;14;74.1;34.4;45.2
2023-11-18 15:00:00;16;74.5;36.4;46.6
2023-11-18 16:00:00;12;74.6;41.4;48.5
2023-11-18 17:00:00;13;74.0;34.2;45.0
2023-11-18 18:00:00;18;74.3;35.8;46.6
2023-11-18 19:00:00;14;74.8;41.2;48.9
2023-11-18 20:00:00;14;74.2;33.4;44.3
2023-11-18 21:00:00;16;74.1;31.8;42.5
2023-11-18 22:00:00;13;75.1;41.6;47.5
