Site;SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228);SS28 Rue des Tilleuls 1 (ID 3228)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-11-03 05:00:00;0;58.7;36.5;53.8
2023-11-03 06:00:00;33;78.5;48.3;65.1
2023-11-03 07:00:00;17;78.4;41.7;51.5
2023-11-03 08:00:00;20;77.9;38.7;48.8
2023-11-03 09:00:00;14;78.7;41.3;50.3
2023-11-03 10:00:00;18;77.9;49.7;61.9
2023-11-03 11:00:00;3;71.5;35.8;42.9
2023-11-03 12:00:00;17;78.3;40.6;51.1
2023-11-03 13:00:00;24;78.0;38.3;52.7
2023-11-03 14:00:00;18;78.8;54.2;65.1
2023-11-03 15:00:00;6;74.3;44.8;49.2
2023-11-03 16:00:00;12;75.5;31.1;39.7
2023-11-03 17:00:00;10;78.0;39.8;47.4
2023-11-03 18:00:00;19;77.7;41.2;52.5
2023-11-03 19:00:00;14;77.5;37.8;47.2
2023-11-03 20:00:00;19;78.4;40.8;53.2
2023-11-03 21:00:00;10;77.3;44.4;51.5
2023-11-03 22:00:00;22;78.4;44.2;56.6
2023-11-03 23:00:00;3;69.3;29.5;42.9
2023-11-04 00:00:00;0;51.5;26.7;44.1
2023-11-04 01:00:00;0;47.2;25.4;41.2
2023-11-04 02:00:00;0;44.7;24.9;39.4
2023-11-04 03:00:00;9;55.9;31.6;45.1
2023-11-04 04:00:00;3;67.6;42.6;56.4
2023-11-04 05:00:00;0;56.7;33.4;52.8
2023-11-04 06:00:00;17;77.9;55.7;65.1
2023-11-04 07:00:00;21;78.5;29.0;39.5
2023-11-04 08:00:00;23;78.7;43.9;55.5
2023-11-04 09:00:00;21;79.4;51.6;65.0
2023-11-04 10:00:00;13;78.8;55.5;64.5
2023-11-04 11:00:00;17;74.0;48.9;58.0
2023-11-04 12:00:00;5;75.5;37.6;44.3
2023-11-04 13:00:00;24;77.9;38.3;51.8
2023-11-04 14:00:00;16;79.1;48.0;57.3
2023-11-04 15:00:00;13;77.1;38.0;46.9
2023-11-04 16:00:00;16;78.4;39.2;50.5
2023-11-04 17:00:00;13;77.7;47.4;55.4
2023-11-04 18:00:00;26;79.4;49.6;65.0
2023-11-04 19:00:00;23;79.3;51.2;65.0
2023-11-04 20:00:00;22;79.4;51.7;65.0
2023-11-04 21:00:00;18;79.3;53.7;65.0
2023-11-04 22:00:00;4;44.5;53.2;40.3
2023-11-04 23:00:00;2;33.5;50.5;35.9
2023-11-05 00:00:00;0;33.6;35.1;35.7
2023-11-05 01:00:00;0;31.7;27.4;33.4
2023-11-05 02:00:00;0;30.6;25.4;32.2
2023-11-05 03:00:00;11;59.4;37.7;47.0
2023-11-05 04:00:00;0;65.3;38.9;60.2
2023-11-05 05:00:00;0;56.7;31.7;53.5
2023-11-05 06:00:00;17;78.0;55.8;65.2
2023-11-05 07:00:00;15;76.2;40.2;55.2
2023-11-05 08:00:00;15;78.0;33.4;40.8
2023-11-05 09:00:00;21;78.1;40.2;50.4
2023-11-05 10:00:00;16;79.2;55.0;64.9
2023-11-05 11:00:00;2;41.5;55.1;37.8
2023-11-05 12:00:00;4;32.0;46.5;29.6
2023-11-05 13:00:00;25;75.0;50.0;64.6
2023-11-05 14:00:00;9;71.9;33.8;43.2
2023-11-05 15:00:00;18;63.4;50.0;54.0
2023-11-05 16:00:00;3;30.3;50.1;29.2
2023-11-05 17:00:00;30;59.3;43.5;52.0
2023-11-05 18:00:00;24;76.4;51.6;64.8
2023-11-05 19:00:00;21;76.4;53.3;65.1
2023-11-05 20:00:00;18;71.7;53.7;62.8
2023-11-05 21:00:00;19;71.7;55.1;64.4
2023-11-05 22:00:00;2;68.6;35.2;47.7
2023-11-05 23:00:00;0;51.9;27.0;44.8
2023-11-06 00:00:00;0;47.4;25.4;41.8
2023-11-06 01:00:00;0;44.7;24.3;39.7
2023-11-06 02:00:00;14;51.7;35.9;47.3
2023-11-06 03:00:00;5;51.6;45.7;50.4
2023-11-06 04:00:00;0;46.7;35.3;46.9
2023-11-06 05:00:00;0;43.3;30.5;44.3
2023-11-06 06:00:00;19;44.0;29.8;37.7
2023-11-06 07:00:00;11;40.7;31.9;36.8
2023-11-06 08:00:00;7;38.3;30.6;33.4
2023-11-06 09:00:00;0;34.2;26.2;26.0
2023-11-06 10:00:00;3;35.9;23.9;25.3
2023-11-06 11:00:00;9;36.1;24.9;28.5
2023-11-06 12:00:00;32;62.3;40.5;53.6
2023-11-06 13:00:00;20;54.0;42.6;51.1
2023-11-06 14:00:00;23;58.1;45.4;54.8
2023-11-06 15:00:00;20;62.5;52.5;60.2
2023-11-06 16:00:00;10;67.1;37.9;43.8
2023-11-06 17:00:00;11;69.3;33.1;41.7
2023-11-06 18:00:00;22;77.4;42.4;53.2
2023-11-06 19:00:00;14;77.1;50.8;60.6
2023-11-06 20:00:00;26;76.7;39.1;53.8
2023-11-06 21:00:00;12;77.1;39.2;47.5
2023-11-06 22:00:00;19;77.2;49.6;63.0
2023-11-06 23:00:00;0;68.5;43.7;66.4
2023-11-07 00:00:00;0;60.8;35.3;60.3
2023-11-07 01:00:00;0;55.7;31.7;55.6
2023-11-07 02:00:00;0;51.5;29.5;51.6
2023-11-07 03:00:00;9;73.7;57.7;74.5
2023-11-07 04:00:00;0;67.3;41.5;69.1
2023-11-07 05:00:00;0;61.4;35.3;63.1
2023-11-07 06:00:00;33;77.7;48.5;65.1
2023-11-07 07:00:00;21;78.4;42.2;53.3
2023-11-07 08:00:00;23;78.6;45.5;57.1
2023-11-07 09:00:00;19;78.8;52.9;65.0
2023-11-07 10:00:00;13;78.6;55.3;65.1
2023-11-07 11:00:00;11;73.6;37.9;45.2
2023-11-07 12:00:00;7;74.2;32.7;39.1
2023-11-07 13:00:00;23;76.1;33.5;45.4
2023-11-07 14:00:00;9;76.3;44.8;52.0
2023-11-07 15:00:00;21;77.9;43.7;55.5
2023-11-07 16:00:00;14;77.1;39.4;48.7
2023-11-07 17:00:00;12;77.2;37.6;46.3
2023-11-07 18:00:00;10;77.7;45.5;53.5
2023-11-07 19:00:00;24;77.9;42.3;55.9
2023-11-07 20:00:00;21;78.5;52.4;65.1
2023-11-07 21:00:00;20;78.6;52.8;65.0
2023-11-07 22:00:00;22;78.9;51.9;65.0
2023-11-07 23:00:00;0;66.6;44.2;62.0
2023-11-08 00:00:00;0;59.4;35.1;57.4
2023-11-08 01:00:00;0;54.8;31.3;53.5
2023-11-08 02:00:00;0;50.9;29.0;50.1
2023-11-08 03:00:00;0;47.5;27.5;47.0
2023-11-08 04:00:00;9;64.7;39.9;52.8
2023-11-08 05:00:00;0;59.2;37.2;53.9
2023-11-08 06:00:00;37;78.9;46.6;65.0
2023-11-08 07:00:00;25;79.5;47.1;60.6
2023-11-08 08:00:00;26;78.7;39.5;51.7
2023-11-08 09:00:00;23;79.7;50.2;65.0
2023-11-08 10:00:00;20;79.8;52.9;65.0
2023-11-08 11:00:00;16;79.8;55.2;65.0
2023-11-08 12:00:00;7;75.8;41.5;46.6
2023-11-08 13:00:00;13;77.6;30.9;37.8
2023-11-08 14:00:00;19;79.2;45.1;55.8
2023-11-08 15:00:00;17;78.2;38.1;48.3
2023-11-08 16:00:00;17;77.5;47.0;64.4
2023-11-08 17:00:00;19;79.0;51.4;64.4
2023-11-08 18:00:00;19;79.5;53.1;65.0
2023-11-08 19:00:00;21;79.4;52.2;65.0
2023-11-08 20:00:00;20;79.5;52.3;65.0
2023-11-08 21:00:00;19;79.4;53.2;65.0
2023-11-08 22:00:00;11;78.5;55.1;66.9
2023-11-08 23:00:00;0;67.7;42.8;65.2
2023-11-09 00:00:00;0;60.5;34.8;59.4
2023-11-09 01:00:00;0;55.3;31.0;54.8
2023-11-09 02:00:00;0;51.2;28.8;50.8
2023-11-09 03:00:00;6;52.7;30.0;49.3
2023-11-09 04:00:00;9;76.3;45.3;58.5
2023-11-09 05:00:00;0;61.4;36.2;57.4
2023-11-09 06:00:00;42;79.5;45.3;65.1
2023-11-09 07:00:00;23;80.0;48.0;61.0
2023-11-09 08:00:00;24;79.2;39.9;51.7
2023-11-09 09:00:00;20;80.0;52.0;65.0
2023-11-09 10:00:00;21;80.0;52.2;65.1
2023-11-09 11:00:00;7;76.4;42.4;47.4
2023-11-09 12:00:00;19;77.8;33.9;44.1
2023-11-09 13:00:00;8;77.6;43.6;51.2
2023-11-09 14:00:00;21;78.5;36.0;46.8
2023-11-09 15:00:00;9;77.6;43.1;49.1
2023-11-09 16:00:00;23;78.8;38.9;50.5
2023-11-09 17:00:00;20;79.9;53.0;65.0
2023-11-09 18:00:00;25;80.0;50.1;65.0
2023-11-09 19:00:00;23;79.7;50.7;65.0
2023-11-09 20:00:00;23;79.9;51.0;65.0
2023-11-09 21:00:00;20;79.6;52.6;65.0
2023-11-09 22:00:00;15;79.2;54.4;66.1
2023-11-09 23:00:00;0;69.8;43.6;67.3
2023-11-10 00:00:00;0;61.5;34.9;60.4
2023-11-10 01:00:00;0;56.0;31.1;55.5
2023-11-10 02:00:00;0;51.7;29.0;51.4
2023-11-10 03:00:00;15;75.1;43.4;56.4
2023-11-10 04:00:00;0;64.2;38.5;59.4
2023-11-10 05:00:00;0;56.6;31.8;53.4
2023-11-10 06:00:00;39;79.1;46.2;65.1
2023-11-10 07:00:00;24;79.8;47.7;60.7
2023-11-10 08:00:00;23;78.9;41.8;53.7
2023-11-10 09:00:00;25;79.3;42.6;56.2
2023-11-10 10:00:00;19;78.7;38.7;49.5
2023-11-10 11:00:00;21;80.0;52.4;65.1
2023-11-10 12:00:00;7;76.4;37.2;42.5
2023-11-10 13:00:00;22;77.9;32.6;43.8
2023-11-10 14:00:00;9;76.9;45.4;52.3
2023-11-10 15:00:00;21;78.8;44.2;56.4
2023-11-10 16:00:00;19;77.7;37.7;49.2
2023-11-10 17:00:00;16;78.1;37.8;47.4
2023-11-10 18:00:00;35;79.5;46.8;65.0
2023-11-10 19:00:00;14;78.2;38.4;48.0
2023-11-10 20:00:00;24;78.2;49.4;60.8
2023-11-10 21:00:00;21;77.8;40.1;52.0
2023-11-10 22:00:00;18;78.6;40.3;52.1
2023-11-10 23:00:00;3;70.6;30.9;44.7
2023-11-11 00:00:00;0;52.7;27.1;45.4
2023-11-11 01:00:00;0;48.2;25.4;42.5
2023-11-11 02:00:00;0;45.3;24.4;40.4
2023-11-11 03:00:00;8;52.7;29.5;44.1
2023-11-11 04:00:00;6;71.4;44.6;55.6
2023-11-11 05:00:00;0;57.3;34.9;52.6
2023-11-11 06:00:00;15;78.1;56.4;65.2
2023-11-11 07:00:00;20;78.5;28.7;38.5
2023-11-11 08:00:00;15;78.1;32.8;40.4
2023-11-11 09:00:00;24;79.5;50.8;64.6
2023-11-11 10:00:00;17;79.2;53.8;65.2
2023-11-11 11:00:00;11;74.2;40.8;48.5
2023-11-11 12:00:00;12;77.4;48.6;56.0
2023-11-11 13:00:00;24;77.7;33.1;46.3
2023-11-11 14:00:00;24;79.3;50.8;65.0
2023-11-11 15:00:00;21;79.2;52.4;65.1
2023-11-11 16:00:00;14;79.0;55.8;65.0
2023-11-11 17:00:00;16;75.6;48.0;56.8
2023-11-11 18:00:00;21;79.1;52.2;65.0
2023-11-11 19:00:00;16;79.0;55.2;65.0
2023-11-11 20:00:00;8;75.7;44.2;49.4
2023-11-11 21:00:00;21;77.5;34.5;45.1
2023-11-11 22:00:00;10;77.8;43.8;51.4
2023-11-11 23:00:00;7;70.0;30.3;44.6
2023-11-12 00:00:00;0;52.8;27.0;45.9
2023-11-12 01:00:00;0;48.3;25.4;42.7
2023-11-12 02:00:00;0;45.4;24.6;40.5
2023-11-12 03:00:00;8;55.0;31.8;45.2
2023-11-12 04:00:00;2;69.1;41.4;60.5
2023-11-12 05:00:00;0;57.9;32.4;54.5
2023-11-12 06:00:00;16;78.4;56.0;65.2
2023-11-12 07:00:00;16;76.1;39.4;55.2
2023-11-12 08:00:00;18;78.6;32.6;41.5
2023-11-12 09:00:00;23;79.0;41.2;52.4
2023-11-12 10:00:00;19;79.8;53.1;65.0
2023-11-12 11:00:00;12;79.1;56.4;64.6
2023-11-12 12:00:00;9;76.0;30.5;36.3
2023-11-12 13:00:00;22;78.5;39.2;50.6
2023-11-12 14:00:00;18;78.0;42.0;52.7
2023-11-12 15:00:00;22;79.5;43.4;59.4
2023-11-12 16:00:00;15;79.0;53.0;64.2
2023-11-12 17:00:00;14;75.0;40.8;48.6
2023-11-12 18:00:00;29;79.8;48.1;65.0
2023-11-12 19:00:00;26;79.6;49.5;65.0
2023-11-12 20:00:00;20;79.6;52.7;65.0
2023-11-12 21:00:00;26;79.5;49.7;64.9
2023-11-12 22:00:00;23;79.5;51.7;65.1
2023-11-12 23:00:00;0;71.5;47.1;68.3
2023-11-13 00:00:00;0;62.7;36.9;61.4
2023-11-13 01:00:00;0;57.4;32.8;56.7
2023-11-13 02:00:00;0;53.1;30.4;52.7
2023-11-13 03:00:00;0;49.3;28.8;49.2
2023-11-13 04:00:00;0;46.0;27.8;46.1
2023-11-13 05:00:00;8;61.2;37.9;51.1
2023-11-13 06:00:00;31;79.2;48.5;65.0
2023-11-13 07:00:00;20;78.5;40.4;51.4
2023-11-13 08:00:00;22;78.1;34.6;44.8
2023-11-13 09:00:00;19;79.1;53.1;65.0
2023-11-13 10:00:00;18;79.1;54.1;65.0
2023-11-13 11:00:00;15;75.9;48.3;57.6
2023-11-13 12:00:00;6;76.1;36.8;42.3
2023-11-13 13:00:00;10;76.0;29.3;35.4
2023-11-13 14:00:00;20;77.6;39.9;51.4
2023-11-13 15:00:00;14;77.9;40.4;49.5
2023-11-13 16:00:00;16;77.9;45.1;54.3
2023-11-13 17:00:00;13;76.6;35.1;44.3
2023-11-13 18:00:00;11;77.7;35.4;43.3
2023-11-13 19:00:00;26;78.5;47.3;61.6
2023-11-13 20:00:00;22;78.9;52.0;65.0
2023-11-13 21:00:00;22;78.6;51.7;65.0
2023-11-13 22:00:00;17;78.1;53.4;65.1
2023-11-13 23:00:00;0;66.5;44.1;62.7
2023-11-14 00:00:00;0;59.9;35.8;58.1
2023-11-14 01:00:00;0;55.3;32.1;54.2
2023-11-14 02:00:00;0;51.3;30.0;50.7
2023-11-14 03:00:00;8;74.5;58.8;75.3
2023-11-14 04:00:00;0;68.1;42.3;70.0
2023-11-14 05:00:00;0;62.1;36.0;63.9
2023-11-14 06:00:00;30;77.4;49.8;65.1
2023-11-14 07:00:00;15;77.5;39.3;47.7
2023-11-14 08:00:00;25;77.8;44.2;56.5
2023-11-14 09:00:00;20;78.0;52.5;65.0
2023-11-14 10:00:00;14;77.6;55.6;64.8
2023-11-14 11:00:00;3;70.5;35.1;38.8
2023-11-14 12:00:00;21;76.6;39.9;51.7
2023-11-14 13:00:00;4;74.4;28.6;34.3
2023-11-14 14:00:00;25;75.9;38.2;52.9
2023-11-14 15:00:00;16;78.0;55.3;65.1
2023-11-14 16:00:00;5;72.9;39.7;43.5
2023-11-14 17:00:00;7;74.1;28.3;34.4
2023-11-14 18:00:00;25;77.4;46.6;60.7
2023-11-14 19:00:00;20;77.4;42.9;54.7
2023-11-14 20:00:00;14;76.5;37.7;47.0
2023-11-14 21:00:00;9;74.5;52.7;61.3
2023-11-14 22:00:00;22;76.5;44.3;57.7
2023-11-14 23:00:00;0;70.7;44.1;68.2
2023-11-15 00:00:00;0;61.8;35.1;60.8
2023-11-15 01:00:00;0;56.2;31.5;55.8
2023-11-15 02:00:00;14;73.1;43.8;55.1
2023-11-15 03:00:00;0;59.9;38.2;54.3
2023-11-15 04:00:00;0;54.4;32.2;50.6
2023-11-15 05:00:00;0;50.8;29.6;47.7
2023-11-15 06:00:00;19;76.7;55.0;65.1
2023-11-15 07:00:00;17;77.3;33.9;43.9
2023-11-15 08:00:00;28;78.1;50.5;65.1
2023-11-15 09:00:00;19;77.9;53.6;65.0
2023-11-15 10:00:00;6;70.7;52.8;55.6
2023-11-15 11:00:00;4;72.3;27.4;33.4
2023-11-15 12:00:00;16;76.5;40.6;50.5
2023-11-15 13:00:00;5;74.3;28.1;33.7
2023-11-15 14:00:00;23;76.1;41.5;54.6
2023-11-15 15:00:00;10;76.5;36.7;43.8
2023-11-15 16:00:00;20;77.5;50.0;62.1
2023-11-15 17:00:00;3;71.8;37.5;43.9
2023-11-15 18:00:00;21;75.7;38.6;49.8
2023-11-15 19:00:00;14;77.8;55.4;64.8
2023-11-15 20:00:00;19;75.0;44.7;55.8
2023-11-15 21:00:00;21;78.0;52.6;65.0
2023-11-15 22:00:00;14;77.2;54.2;66.2
2023-11-15 23:00:00;0;66.8;43.3;64.5
2023-11-16 00:00:00;0;59.9;35.2;59.0
2023-11-16 01:00:00;0;55.0;31.6;54.6
2023-11-16 02:00:00;0;51.0;29.5;50.9
2023-11-16 03:00:00;0;47.4;28.2;47.5
2023-11-16 04:00:00;0;44.3;27.1;44.6
2023-11-16 05:00:00;8;68.4;41.9;56.9
2023-11-16 06:00:00;31;78.6;48.7;65.1
2023-11-16 07:00:00;19;78.3;40.2;50.6
2023-11-16 08:00:00;26;78.6;45.1;58.5
2023-11-16 09:00:00;21;77.9;39.2;50.3
2023-11-16 10:00:00;9;76.0;38.3;48.3
2023-11-16 11:00:00;5;64.6;28.1;35.0
2023-11-16 12:00:00;14;77.9;42.5;51.4
2023-11-16 13:00:00;8;75.7;28.2;34.8
2023-11-16 14:00:00;23;78.4;46.9;59.5
2023-11-16 15:00:00;15;76.5;39.5;48.5
2023-11-16 16:00:00;14;78.0;39.0;48.6
2023-11-16 17:00:00;25;78.5;44.9;59.3
2023-11-16 18:00:00;23;78.0;37.4;50.7
2023-11-16 19:00:00;31;78.9;48.6;65.0
2023-11-16 20:00:00;10;76.2;40.9;50.8
2023-11-16 21:00:00;10;72.7;45.6;51.5
2023-11-16 22:00:00;20;78.6;52.5;64.7
2023-11-16 23:00:00;0;64.5;41.7;58.7
2023-11-17 00:00:00;0;56.9;32.9;53.3
2023-11-17 01:00:00;0;52.6;29.5;49.8
2023-11-17 02:00:00;0;49.0;27.5;46.7
2023-11-17 03:00:00;0;45.7;26.0;43.8
2023-11-17 04:00:00;1;44.3;26.8;42.4
2023-11-17 05:00:00;8;71.2;44.6;56.6
2023-11-17 06:00:00;34;78.2;48.2;65.1
2023-11-17 07:00:00;17;77.7;40.9;50.5
2023-11-17 08:00:00;22;77.8;41.0;52.6
2023-11-17 09:00:00;16;77.6;39.4;49.5
2023-11-17 10:00:00;20;78.3;50.4;62.7
2023-11-17 11:00:00;12;72.4;47.1;58.8
2023-11-17 12:00:00;9;76.3;40.9;47.9
2023-11-17 13:00:00;13;75.6;29.6;39.4
2023-11-17 14:00:00;20;78.5;51.6;64.9
2023-11-17 15:00:00;8;75.5;42.7;48.4
2023-11-17 16:00:00;14;77.0;41.8;50.4
2023-11-17 17:00:00;6;75.6;28.2;34.1
2023-11-17 18:00:00;22;76.8;41.3;53.5
2023-11-17 19:00:00;19;77.6;40.1;51.6
2023-11-17 20:00:00;9;76.6;35.1;42.5
2023-11-17 21:00:00;24;78.3;45.7;59.4
2023-11-17 22:00:00;21;77.7;37.1;48.2
2023-11-17 23:00:00;0;62.7;44.4;53.1
2023-11-18 00:00:00;0;49.8;31.6;42.8
2023-11-18 01:00:00;0;47.1;27.3;41.4
2023-11-18 02:00:00;0;44.9;25.8;40.1
2023-11-18 03:00:00;10;72.2;43.0;58.5
2023-11-18 04:00:00;0;60.8;34.9;57.0
2023-11-18 05:00:00;0;54.8;30.1;51.9
2023-11-18 06:00:00;18;78.0;55.5;65.2
2023-11-18 07:00:00;23;78.9;31.0;42.1
2023-11-18 08:00:00;26;79.2;45.1;58.5
2023-11-18 09:00:00;23;79.6;50.9;65.0
2023-11-18 10:00:00;18;79.4;54.2;65.0
2023-11-18 11:00:00;14;75.7;43.8;54.6
2023-11-18 12:00:00;22;79.8;51.8;65.0
2023-11-18 13:00:00;12;78.5;46.9;55.2
2023-11-18 14:00:00;24;78.6;44.5;58.5
2023-11-18 15:00:00;17;76.4;44.6;56.8
2023-11-18 16:00:00;10;78.0;36.5;44.1
2023-11-18 17:00:00;28;79.3;49.3;64.1
2023-11-18 18:00:00;23;79.2;46.3;64.0
2023-11-18 19:00:00;23;79.4;51.4;65.0
2023-11-18 20:00:00;22;79.6;51.4;65.0
2023-11-18 21:00:00;18;79.1;53.8;65.0
2023-11-18 22:00:00;19;79.2;53.6;65.0
2023-11-18 23:00:00;1;67.2;34.1;44.6
2023-11-19 00:00:00;0;51.5;27.1;44.3
2023-11-19 01:00:00;0;47.4;25.6;41.5
2023-11-19 02:00:00;0;44.8;25.0;39.6
2023-11-19 03:00:00;0;42.6;25.0;37.9
2023-11-19 04:00:00;0;40.6;24.4;36.4
2023-11-19 05:00:00;0;38.6;24.0;35.0
2023-11-19 06:00:00;18;77.8;55.6;64.5
2023-11-19 07:00:00;15;76.0;39.5;55.1
2023-11-19 08:00:00;18;78.6;32.2;41.0
2023-11-19 09:00:00;24;78.9;45.9;58.6
2023-11-19 10:00:00;20;79.3;53.0;65.0
2023-11-19 11:00:00;16;79.0;54.9;64.7
2023-11-19 12:00:00;8;74.7;33.1;37.9
2023-11-19 13:00:00;24;78.4;43.3;55.8
2023-11-19 14:00:00;17;76.4;35.4;46.8
2023-11-19 15:00:00;24;79.1;51.1;65.0
2023-11-19 16:00:00;20;79.0;53.3;65.0
2023-11-19 17:00:00;21;79.1;52.8;65.0
2023-11-19 18:00:00;22;79.1;52.0;65.0
2023-11-19 19:00:00;17;79.0;54.5;65.0
2023-11-19 20:00:00;16;75.4;35.7;44.7
2023-11-19 21:00:00;10;76.5;44.7;53.0
2023-11-19 22:00:00;34;78.8;47.3;64.9
2023-11-19 23:00:00;0;71.4;41.2;68.9
2023-11-20 00:00:00;0;62.2;33.6;61.1
2023-11-20 01:00:00;0;56.5;30.7;55.9
2023-11-20 02:00:00;15;73.9;42.2;54.3
2023-11-20 03:00:00;0;61.9;40.0;54.9
2023-11-20 04:00:00;0;55.0;32.7;50.8
2023-11-20 05:00:00;0;51.4;29.8;47.9
2023-11-20 06:00:00;31;78.1;49.3;65.0
2023-11-20 07:00:00;20;78.6;41.1;52.2
2023-11-20 08:00:00;28;78.9;49.1;63.4
2023-11-20 09:00:00;23;79.1;50.9;65.0
2023-11-20 10:00:00;26;78.6;50.2;65.0
2023-11-20 11:00:00;12;76.7;51.3;58.3
2023-11-20 12:00:00;9;76.1;28.5;35.5
2023-11-20 13:00:00;15;75.6;49.9;60.6
2023-11-20 14:00:00;10;75.6;28.8;35.9
2023-11-20 15:00:00;19;77.7;50.1;60.0
2023-11-20 16:00:00;18;77.2;38.6;49.6
2023-11-20 17:00:00;15;77.1;37.7;46.4
2023-11-20 18:00:00;21;78.0;38.9;51.0
2023-11-20 19:00:00;22;76.9;50.3;65.4
2023-11-20 20:00:00;17;74.8;40.7;50.5
2023-11-20 21:00:00;17;77.3;39.2;51.1
2023-11-20 22:00:00;16;77.0;53.1;64.5
2023-11-20 23:00:00;0;64.5;43.1;60.4
2023-11-21 00:00:00;0;58.5;35.3;56.3
2023-11-21 01:00:00;0;54.2;31.7;52.8
2023-11-21 02:00:00;0;50.4;29.4;49.6
2023-11-21 03:00:00;7;74.9;58.1;75.6
2023-11-21 04:00:00;0;68.4;41.9;70.3
2023-11-21 05:00:00;0;62.4;35.8;64.1
2023-11-21 06:00:00;31;77.0;49.6;65.1
2023-11-21 07:00:00;19;76.2;39.1;49.2
2023-11-21 08:00:00;23;77.5;45.4;57.8
2023-11-21 09:00:00;24;77.0;42.5;54.9
2023-11-21 10:00:00;18;76.5;40.8;51.0
2023-11-21 11:00:00;5;74.3;45.9;54.3
2023-11-21 12:00:00;16;76.5;36.7;46.6
2023-11-21 13:00:00;9;75.6;29.5;36.1
2023-11-21 14:00:00;18;77.0;38.3;48.6
2023-11-21 15:00:00;14;77.2;38.6;47.6
2023-11-21 16:00:00;18;77.2;40.8;51.7
2023-11-21 17:00:00;18;76.9;37.5;47.9
2023-11-21 18:00:00;14;77.4;40.1;48.6
2023-11-21 19:00:00;30;78.4;48.6;64.2
2023-11-21 20:00:00;22;78.2;51.7;65.0
2023-11-21 21:00:00;24;78.7;50.5;64.9
2023-11-21 22:00:00;21;78.8;52.2;65.6
2023-11-21 23:00:00;0;70.0;45.3;67.3
2023-11-22 00:00:00;0;61.6;35.7;60.7
2023-11-22 01:00:00;0;56.2;31.6;55.9
2023-11-22 02:00:00;0;51.8;29.3;51.7
2023-11-22 03:00:00;10;56.3;31.6;50.9
2023-11-22 04:00:00;7;72.3;44.4;57.0
2023-11-22 05:00:00;0;58.6;34.8;54.8
2023-11-22 06:00:00;33;78.1;48.2;65.0
2023-11-22 07:00:00;21;78.6;40.1;50.9
2023-11-22 08:00:00;21;78.1;41.3;53.0
2023-11-22 09:00:00;27;78.8;44.2;58.8
2023-11-22 10:00:00;11;77.0;32.9;39.4
2023-11-22 11:00:00;16;76.8;35.7;45.1
2023-11-22 12:00:00;20;78.7;43.3;55.1
2023-11-22 13:00:00;11;76.5;31.2;38.1
2023-11-22 14:00:00;27;78.0;37.5;51.1
2023-11-22 15:00:00;28;79.1;49.6;65.0
2023-11-22 16:00:00;14;77.8;38.2;46.6
2023-11-22 17:00:00;23;77.6;38.6;50.3
2023-11-22 18:00:00;21;78.4;42.8;55.3
2023-11-22 19:00:00;19;78.3;40.8;52.2
2023-11-22 20:00:00;19;78.7;40.6;51.9
2023-11-22 21:00:00;35;79.5;46.3;64.1
2023-11-22 22:00:00;17;78.2;50.1;64.7
2023-11-22 23:00:00;0;65.3;41.1;61.7
2023-11-23 00:00:00;0;58.7;33.3;56.8
2023-11-23 01:00:00;15;76.3;44.0;56.7
2023-11-23 02:00:00;0;63.4;38.0;58.8
2023-11-23 03:00:00;0;56.1;31.3;53.0
2023-11-23 04:00:00;0;51.8;28.5;49.3
2023-11-23 05:00:00;0;48.2;26.8;46.1
2023-11-23 06:00:00;40;78.9;46.1;65.0
2023-11-23 07:00:00;25;79.8;46.6;60.2
2023-11-23 08:00:00;26;79.4;39.8;52.5
2023-11-23 09:00:00;25;79.7;40.8;56.6
2023-11-23 10:00:00;22;79.8;50.8;65.1
2023-11-23 11:00:00;16;79.9;55.4;65.0
2023-11-23 12:00:00;18;77.0;35.0;43.7
2023-11-23 13:00:00;10;76.4;41.9;52.9
2023-11-23 14:00:00;26;78.5;35.5;48.3
2023-11-23 15:00:00;23;79.9;50.2;63.1
2023-11-23 16:00:00;16;78.4;32.7;41.4
2023-11-23 17:00:00;12;79.1;42.7;50.2
2023-11-23 18:00:00;23;79.1;40.0;51.9
2023-11-23 19:00:00;15;78.7;38.5;48.2
2023-11-23 20:00:00;22;79.3;42.7;55.5
2023-11-23 21:00:00;23;79.6;41.9;55.0
2023-11-23 22:00:00;20;79.0;43.6;55.1
2023-11-23 23:00:00;0;71.7;45.3;68.4
2023-11-24 00:00:00;0;62.4;35.3;61.1
2023-11-24 01:00:00;0;56.7;31.1;56.1
2023-11-24 02:00:00;0;52.2;28.7;51.9
2023-11-24 03:00:00;0;48.4;27.3;48.2
2023-11-24 04:00:00;0;45.0;26.2;45.0
2023-11-24 05:00:00;8;67.1;41.7;54.0
2023-11-24 06:00:00;36;79.9;46.9;65.0
2023-11-24 07:00:00;21;79.7;42.2;54.0
2023-11-24 08:00:00;25;79.3;35.1;46.8
2023-11-24 09:00:00;19;80.2;43.5;54.7
2023-11-24 10:00:00;21;80.0;42.8;54.6
