Site;SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206);SS06 Rte du Stand 1 (ID 3206)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-01-23 01:00:00;12;82.2;38.3;52.4
2023-01-23 02:00:00;12;81.8;38.0;52.2
2023-01-23 03:00:00;12;82.3;38.0;52.3
2023-01-23 04:00:00;12;81.9;38.0;52.4
2023-01-23 05:00:00;13;82.0;38.2;52.5
2023-01-23 06:00:00;24;83.1;43.0;62.2
2023-01-23 07:00:00;20;81.5;47.6;63.7
2023-01-23 08:00:00;27;80.6;54.3;70.1
2023-01-23 09:00:00;21;79.6;49.0;65.1
2023-01-23 10:00:00;20;78.3;49.0;64.4
2023-01-23 11:00:00;17;78.7;47.5;62.1
2023-01-23 12:00:00;15;82.1;45.5;59.7
2023-01-23 13:00:00;21;83.3;48.8;64.4
2023-01-23 14:00:00;11;82.7;41.9;54.6
2023-01-23 15:00:00;25;83.0;48.5;65.1
2023-01-23 16:00:00;8;81.9;39.5;51.5
2023-01-23 17:00:00;11;82.3;38.0;51.7
2023-01-23 18:00:00;21;82.8;41.9;59.7
2023-01-23 19:00:00;17;82.8;45.0;60.3
2023-01-23 20:00:00;18;82.9;46.1;61.4
2023-01-23 21:00:00;19;82.8;47.0;62.4
2023-01-23 22:00:00;19;82.9;47.9;63.3
2023-01-23 23:00:00;8;82.4;43.1;54.1
2023-01-24 00:00:00;13;82.7;40.2;54.4
2023-01-24 01:00:00;14;82.7;40.0;54.5
2023-01-24 02:00:00;14;82.9;40.0;54.6
2023-01-24 03:00:00;12;82.2;38.9;57.5
2023-01-24 04:00:00;15;83.0;40.0;55.0
2023-01-24 05:00:00;15;82.9;40.9;55.2
2023-01-24 06:00:00;27;83.7;46.3;65.9
2023-01-24 07:00:00;24;83.5;51.7;68.3
2023-01-24 08:00:00;21;83.5;51.0;66.8
2023-01-24 09:00:00;20;83.5;49.0;65.4
2023-01-24 10:00:00;23;83.8;50.3;66.4
2023-01-24 11:00:00;19;83.7;50.4;65.2
2023-01-24 12:00:00;14;83.4;44.4;58.1
2023-01-24 13:00:00;16;83.2;43.0;57.8
2023-01-24 14:00:00;25;83.5;51.0;67.0
2023-01-24 15:00:00;15;82.9;41.6;56.6
2023-01-24 16:00:00;8;82.2;39.4;51.4
2023-01-24 17:00:00;11;82.4;38.0;51.5
2023-01-24 18:00:00;22;82.9;41.3;59.5
2023-01-24 19:00:00;18;82.9;44.8;60.4
2023-01-24 20:00:00;17;82.9;45.4;60.2
2023-01-24 21:00:00;16;82.9;45.0;59.5
2023-01-24 22:00:00;16;82.9;45.0;59.4
2023-01-24 23:00:00;7;81.8;40.8;51.9
2023-01-25 00:00:00;11;82.4;38.0;51.8
2023-01-25 01:00:00;18;82.5;47.1;61.6
2023-01-25 02:00:00;12;82.1;37.9;51.8
2023-01-25 03:00:00;13;82.3;38.0;52.1
2023-01-25 04:00:00;13;82.3;38.3;52.9
2023-01-25 05:00:00;14;82.4;39.0;53.5
2023-01-25 06:00:00;25;83.0;43.8;62.9
2023-01-25 07:00:00;19;82.9;46.9;62.5
2023-01-25 08:00:00;19;83.0;47.0;62.7
2023-01-25 09:00:00;19;83.1;47.1;63.1
2023-01-25 10:00:00;24;83.2;49.4;65.5
2023-01-25 11:00:00;18;83.0;47.8;62.5
2023-01-25 12:00:00;15;82.9;44.0;58.2
2023-01-25 13:00:00;14;82.8;42.8;56.9
2023-01-25 14:00:00;17;82.9;48.1;62.6
2023-01-25 15:00:00;20;82.6;42.3;58.1
2023-01-25 16:00:00;10;82.0;42.9;54.9
2023-01-25 17:00:00;12;82.1;37.0;51.4
2023-01-25 18:00:00;20;82.5;40.0;57.5
2023-01-25 19:00:00;16;82.4;42.6;57.8
2023-01-25 20:00:00;16;82.3;43.0;57.8
2023-01-25 21:00:00;22;82.5;47.8;63.4
2023-01-25 22:00:00;16;82.3;45.0;59.7
2023-01-25 23:00:00;10;81.5;42.0;54.1
2023-01-26 00:00:00;14;82.2;42.9;57.2
2023-01-26 01:00:00;12;82.0;38.0;51.6
2023-01-26 02:00:00;12;82.0;38.0;51.6
2023-01-26 03:00:00;12;82.0;38.0;51.6
2023-01-26 04:00:00;12;82.0;38.0;51.7
2023-01-26 05:00:00;12;82.0;38.0;51.8
2023-01-26 06:00:00;21;82.4;41.3;59.2
2023-01-26 07:00:00;17;82.2;44.0;59.2
2023-01-26 08:00:00;24;82.7;51.0;66.9
2023-01-26 09:00:00;17;82.2;44.0;59.2
2023-01-26 10:00:00;16;82.3;44.0;59.1
2023-01-26 11:00:00;16;82.3;44.0;58.8
2023-01-26 12:00:00;16;82.3;43.8;58.2
2023-01-26 13:00:00;15;82.1;42.8;57.1
2023-01-26 14:00:00;25;82.5;50.0;65.8
2023-01-26 15:00:00;23;82.2;48.8;65.0
2023-01-26 16:00:00;8;81.3;39.6;51.4
2023-01-26 17:00:00;11;81.7;38.0;51.4
2023-01-26 18:00:00;20;82.0;40.5;57.7
2023-01-26 19:00:00;16;82.0;43.0;58.0
2023-01-26 20:00:00;15;82.0;43.6;58.1
2023-01-26 21:00:00;15;81.9;44.0;58.3
2023-01-26 22:00:00;15;82.0;44.0;58.3
2023-01-26 23:00:00;7;81.1;40.5;51.6
2023-01-27 00:00:00;12;82.0;38.0;51.7
2023-01-27 01:00:00;12;81.9;38.0;51.8
2023-01-27 02:00:00;11;82.0;38.0;51.7
2023-01-27 03:00:00;15;82.0;43.7;56.9
2023-01-27 04:00:00;12;82.0;38.0;51.8
2023-01-27 05:00:00;12;82.0;38.0;51.9
2023-01-27 06:00:00;22;82.2;41.8;59.9
2023-01-27 07:00:00;18;82.4;44.8;60.6
2023-01-27 08:00:00;18;82.3;46.0;61.3
2023-01-27 09:00:00;24;82.6;50.8;66.8
2023-01-27 10:00:00;16;82.3;44.9;59.6
2023-01-27 11:00:00;14;82.2;43.9;58.0
2023-01-27 12:00:00;20;82.4;47.3;62.4
2023-01-27 13:00:00;14;82.0;41.5;55.9
2023-01-27 14:00:00;17;82.1;44.1;58.7
2023-01-27 15:00:00;14;81.7;45.7;58.8
2023-01-27 16:00:00;16;81.2;46.2;60.1
2023-01-27 17:00:00;11;81.5;37.6;51.5
2023-01-27 18:00:00;20;81.9;41.0;58.5
2023-01-27 19:00:00;16;82.0;44.4;59.1
2023-01-27 20:00:00;16;82.1;45.0;59.4
2023-01-27 21:00:00;16;81.9;45.0;59.5
2023-01-27 22:00:00;16;82.0;45.0;59.7
2023-01-27 23:00:00;7;81.3;40.9;51.9
2023-01-28 00:00:00;12;81.9;38.0;52.0
2023-01-28 01:00:00;13;81.9;38.1;52.3
2023-01-28 02:00:00;11;82.0;38.0;51.8
2023-01-28 03:00:00;12;82.0;38.0;52.0
2023-01-28 04:00:00;12;82.0;38.0;51.9
2023-01-28 05:00:00;12;82.0;38.0;52.1
2023-01-28 06:00:00;23;82.5;42.4;61.1
2023-01-28 07:00:00;19;82.7;45.9;61.6
2023-01-28 08:00:00;22;82.5;49.6;65.4
2023-01-28 09:00:00;19;82.6;49.3;64.3
2023-01-28 10:00:00;16;82.6;45.7;59.9
2023-01-28 11:00:00;21;82.7;49.0;64.2
2023-01-28 12:00:00;15;82.6;45.3;59.7
2023-01-28 13:00:00;15;82.1;43.1;57.6
2023-01-28 14:00:00;14;82.3;43.0;57.1
2023-01-28 15:00:00;14;82.0;43.0;57.0
2023-01-28 16:00:00;7;81.8;39.8;51.4
2023-01-28 17:00:00;11;81.8;38.0;51.5
2023-01-28 18:00:00;20;82.3;40.9;58.2
2023-01-28 19:00:00;16;82.1;43.4;58.5
2023-01-28 20:00:00;16;82.1;44.0;58.5
2023-01-28 21:00:00;16;82.1;44.0;58.8
2023-01-28 22:00:00;16;82.3;44.0;59.1
2023-01-28 23:00:00;7;81.3;40.7;51.9
2023-01-29 00:00:00;12;82.0;38.0;51.9
2023-01-29 01:00:00;12;81.9;38.0;52.0
2023-01-29 02:00:00;12;81.9;38.0;52.3
2023-01-29 03:00:00;13;82.1;38.4;52.6
2023-01-29 04:00:00;13;82.0;39.0;53.0
2023-01-29 05:00:00;14;82.4;39.0;53.7
2023-01-29 06:00:00;28;82.9;49.0;67.9
2023-01-29 07:00:00;20;82.8;47.7;63.9
2023-01-29 08:00:00;18;82.7;48.0;63.3
2023-01-29 09:00:00;18;82.7;48.0;62.9
2023-01-29 10:00:00;18;82.8;47.0;62.3
2023-01-29 11:00:00;15;82.7;45.9;60.0
2023-01-29 12:00:00;14;82.5;44.0;58.0
2023-01-29 13:00:00;13;82.5;42.6;56.0
2023-01-29 14:00:00;9;81.9;40.1;52.5
2023-01-29 15:00:00;13;81.9;39.0;53.1
2023-01-29 16:00:00;9;81.9;38.7;51.2
2023-01-29 17:00:00;11;81.8;38.0;51.4
2023-01-29 18:00:00;19;82.4;40.4;57.3
2023-01-29 19:00:00;16;82.0;42.9;57.6
2023-01-29 20:00:00;16;81.9;43.0;57.9
2023-01-29 21:00:00;16;82.1;43.7;58.4
2023-01-29 22:00:00;16;82.0;44.0;58.7
2023-01-29 23:00:00;7;81.5;40.6;51.9
2023-01-30 00:00:00;12;81.9;38.0;51.9
2023-01-30 01:00:00;13;82.0;38.0;52.3
2023-01-30 02:00:00;12;82.0;38.1;52.4
2023-01-30 03:00:00;17;82.3;47.5;60.7
2023-01-30 04:00:00;12;81.9;38.0;52.4
2023-01-30 05:00:00;13;82.1;38.7;52.9
2023-01-30 06:00:00;24;82.5;43.2;61.8
2023-01-30 07:00:00;19;82.7;46.6;62.1
2023-01-30 08:00:00;18;82.4;47.0;62.3
2023-01-30 09:00:00;18;82.9;47.0;62.1
2023-01-30 10:00:00;17;82.5;46.1;60.7
2023-01-30 11:00:00;24;82.8;51.2;66.9
2023-01-30 12:00:00;15;82.7;43.4;57.5
2023-01-30 13:00:00;14;82.3;42.4;56.4
2023-01-30 14:00:00;20;82.9;52.2;66.5
2023-01-30 15:00:00;13;82.1;38.2;52.9
2023-01-30 16:00:00;10;81.8;37.9;50.9
2023-01-30 17:00:00;11;81.8;37.0;51.1
2023-01-30 18:00:00;18;82.3;39.5;56.1
2023-01-30 19:00:00;16;82.1;41.8;56.8
2023-01-30 20:00:00;15;82.0;42.9;57.2
2023-01-30 21:00:00;15;82.1;43.0;57.4
2023-01-30 22:00:00;15;82.0;43.2;58.0
2023-01-30 23:00:00;7;81.3;40.4;51.7
2023-01-31 00:00:00;12;81.9;38.0;51.8
2023-01-31 01:00:00;12;82.0;38.0;51.9
2023-01-31 02:00:00;17;82.2;46.7;61.3
2023-01-31 03:00:00;10;81.1;36.5;54.8
2023-01-31 04:00:00;12;82.0;37.8;51.8
2023-01-31 05:00:00;12;82.0;38.0;51.8
2023-01-31 06:00:00;21;82.2;41.3;59.4
2023-01-31 07:00:00;18;82.6;45.0;60.9
2023-01-31 08:00:00;18;82.3;46.0;61.6
2023-01-31 09:00:00;26;82.7;50.9;67.6
2023-01-31 10:00:00;18;82.5;45.5;61.2
2023-01-31 11:00:00;18;82.4;45.6;60.1
2023-01-31 12:00:00;17;82.4;47.1;61.6
2023-01-31 13:00:00;12;82.2;41.2;54.6
2023-01-31 14:00:00;15;82.1;46.8;59.8
2023-01-31 15:00:00;20;82.0;45.6;60.4
2023-01-31 16:00:00;10;81.6;37.1;50.4
2023-01-31 17:00:00;11;81.7;37.0;50.8
2023-01-31 18:00:00;17;81.9;39.4;55.5
2023-01-31 19:00:00;15;81.9;41.7;56.6
2023-01-31 20:00:00;15;81.8;42.5;57.0
2023-01-31 21:00:00;15;82.1;43.0;57.2
2023-01-31 22:00:00;15;82.0;43.0;57.2
2023-01-31 23:00:00;7;81.2;39.9;51.4
2023-02-01 00:00:00;11;81.8;38.0;51.6
2023-02-01 01:00:00;12;81.7;38.0;51.9
2023-02-01 02:00:00;11;81.9;38.0;51.9
2023-02-01 03:00:00;12;81.8;38.0;52.0
2023-02-01 04:00:00;12;81.8;38.0;52.1
2023-02-01 05:00:00;12;81.8;38.0;52.3
2023-02-01 06:00:00;23;82.2;42.4;61.0
2023-02-01 07:00:00;22;82.3;47.7;63.6
2023-02-01 08:00:00;19;82.4;49.1;64.1
2023-02-01 09:00:00;16;82.3;44.9;59.4
2023-02-01 10:00:00;15;82.2;43.9;58.4
2023-02-01 11:00:00;21;82.3;47.7;63.3
2023-02-01 12:00:00;12;81.8;41.1;54.7
2023-02-01 13:00:00;12;82.0;39.7;53.5
2023-02-01 14:00:00;14;81.6;47.8;60.5
2023-02-01 15:00:00;14;80.4;39.6;53.2
2023-02-01 16:00:00;13;81.5;41.1;55.2
2023-02-01 17:00:00;11;81.2;37.0;50.7
2023-02-01 18:00:00;16;81.7;38.8;54.4
2023-02-01 19:00:00;14;81.6;40.7;55.4
2023-02-01 20:00:00;14;81.7;41.8;56.1
2023-02-01 21:00:00;14;81.7;42.0;56.3
2023-02-01 22:00:00;14;81.6;42.0;56.2
2023-02-01 23:00:00;8;81.0;39.4;51.2
2023-02-02 00:00:00;11;81.1;38.0;51.3
2023-02-02 01:00:00;11;81.1;37.2;51.2
2023-02-02 02:00:00;11;81.3;38.0;51.4
2023-02-02 03:00:00;12;81.2;38.0;51.4
2023-02-02 04:00:00;12;81.1;38.0;51.4
2023-02-02 05:00:00;12;81.3;38.0;51.4
2023-02-02 06:00:00;19;81.8;40.5;57.2
2023-02-02 07:00:00;15;81.6;42.6;57.2
2023-02-02 08:00:00;21;81.9;50.5;65.4
2023-02-02 09:00:00;15;81.7;42.6;57.1
2023-02-02 10:00:00;13;81.6;42.1;55.9
2023-02-02 11:00:00;12;81.5;40.4;53.9
2023-02-02 12:00:00;12;81.3;39.9;53.3
2023-02-02 13:00:00;17;81.3;45.9;60.1
2023-02-02 14:00:00;4;79.0;38.2;48.5
2023-02-02 15:00:00;13;80.9;50.6;63.0
2023-02-02 16:00:00;13;80.9;32.4;48.1
2023-02-02 17:00:00;11;80.7;36.2;50.2
2023-02-02 18:00:00;14;81.0;38.2;53.1
2023-02-02 19:00:00;15;81.1;40.8;55.6
2023-02-02 20:00:00;15;81.0;42.5;57.0
2023-02-02 21:00:00;15;81.1;43.4;57.7
2023-02-02 22:00:00;15;81.1;44.0;58.0
2023-02-02 23:00:00;7;80.7;40.2;51.7
2023-02-03 00:00:00;11;81.0;38.0;51.7
2023-02-03 01:00:00;11;81.0;38.0;51.4
2023-02-03 02:00:00;11;81.0;38.0;51.4
2023-02-03 03:00:00;14;81.2;43.5;56.5
2023-02-03 04:00:00;11;81.1;38.0;51.4
2023-02-03 05:00:00;11;80.9;38.0;51.3
2023-02-03 06:00:00;18;81.4;40.3;56.9
2023-02-03 07:00:00;15;81.5;42.4;57.1
2023-02-03 08:00:00;16;81.4;43.3;58.0
2023-02-03 09:00:00;23;81.7;49.2;64.9
2023-02-03 10:00:00;16;81.7;44.0;58.4
2023-02-03 11:00:00;14;81.6;42.9;56.9
2023-02-03 12:00:00;12;81.4;41.5;54.6
2023-02-03 13:00:00;14;81.2;41.3;54.7
2023-02-03 14:00:00;5;78.1;41.2;52.0
2023-02-03 15:00:00;16;80.7;48.2;62.7
2023-02-03 16:00:00;13;81.0;34.4;49.4
2023-02-03 17:00:00;19;81.3;45.2;60.3
2023-02-03 18:00:00;16;81.0;38.2;53.9
2023-02-03 19:00:00;15;81.0;40.6;55.6
2023-02-03 20:00:00;15;81.1;41.9;56.7
2023-02-03 21:00:00;14;81.1;42.8;56.7
2023-02-03 22:00:00;17;81.3;45.7;60.2
2023-02-03 23:00:00;9;80.9;44.7;55.9
2023-02-04 00:00:00;10;81.0;38.0;51.5
2023-02-04 01:00:00;11;81.0;38.0;51.5
2023-02-04 02:00:00;11;81.0;38.0;51.5
2023-02-04 03:00:00;15;81.4;45.2;59.5
2023-02-04 04:00:00;11;81.0;38.0;51.6
2023-02-04 05:00:00;11;81.1;38.0;51.3
2023-02-04 06:00:00;19;81.6;40.7;57.5
2023-02-04 07:00:00;14;81.5;42.9;56.8
2023-02-04 08:00:00;13;81.3;42.0;56.3
2023-02-04 09:00:00;13;81.6;42.0;55.6
2023-02-04 10:00:00;12;81.3;41.0;54.9
2023-02-04 11:00:00;18;81.3;43.7;58.0
2023-02-04 12:00:00;11;81.3;43.0;56.1
2023-02-04 13:00:00;10;81.0;38.0;51.2
2023-02-04 14:00:00;7;80.4;36.8;48.4
2023-02-04 15:00:00;0;64.3;30.1;55.5
2023-02-04 16:00:00;9;75.7;29.8;44.7
2023-02-04 17:00:00;12;80.6;34.4;49.0
2023-02-04 18:00:00;11;80.4;36.7;50.9
2023-02-04 19:00:00;11;80.4;37.9;51.9
2023-02-04 20:00:00;12;80.7;38.8;52.7
2023-02-04 21:00:00;12;80.6;39.7;53.3
2023-02-04 22:00:00;12;80.6;40.0;53.5
2023-02-04 23:00:00;8;80.1;38.5;50.8
2023-02-05 00:00:00;10;80.2;37.0;50.8
2023-02-05 01:00:00;10;80.1;37.0;51.0
2023-02-05 02:00:00;11;80.7;37.0;51.0
2023-02-05 03:00:00;11;80.4;37.1;51.1
2023-02-05 04:00:00;11;80.3;37.4;51.2
2023-02-05 05:00:00;11;80.7;37.7;51.2
2023-02-05 06:00:00;18;80.9;40.5;56.9
2023-02-05 07:00:00;17;81.2;47.0;61.3
2023-02-05 08:00:00;13;80.8;44.2;57.8
2023-02-05 09:00:00;14;81.0;42.0;56.5
2023-02-05 10:00:00;13;80.9;42.0;56.1
2023-02-05 11:00:00;12;81.1;42.0;55.4
2023-02-05 12:00:00;11;80.8;40.7;53.5
2023-02-05 13:00:00;9;80.8;38.5;51.2
2023-02-05 14:00:00;11;80.6;37.6;51.3
2023-02-05 15:00:00;12;81.0;38.3;52.4
2023-02-05 16:00:00;9;80.1;37.9;50.5
2023-02-05 17:00:00;10;80.6;37.0;50.5
2023-02-05 18:00:00;14;80.5;38.6;53.5
2023-02-05 19:00:00;20;81.0;46.9;61.7
2023-02-05 20:00:00;13;80.7;42.3;56.1
2023-02-05 21:00:00;13;80.9;41.2;55.2
2023-02-05 22:00:00;14;80.9;42.0;56.0
2023-02-05 23:00:00;7;80.1;39.6;51.2
2023-02-06 00:00:00;10;80.7;38.0;51.2
2023-02-06 01:00:00;11;80.6;38.0;51.2
2023-02-06 02:00:00;10;81.0;38.0;51.1
2023-02-06 03:00:00;11;80.9;38.0;51.4
2023-02-06 04:00:00;11;80.7;38.0;51.4
2023-02-06 05:00:00;11;81.0;38.0;51.4
2023-02-06 06:00:00;19;81.3;40.9;57.8
2023-02-06 07:00:00;15;81.2;43.2;57.9
2023-02-06 08:00:00;20;81.5;50.9;65.4
2023-02-06 09:00:00;15;81.3;43.0;57.4
2023-02-06 10:00:00;15;81.4;42.4;56.8
2023-02-06 11:00:00;14;81.2;42.0;56.0
2023-02-06 12:00:00;18;81.2;45.4;60.0
2023-02-06 13:00:00;12;81.2;41.5;55.2
2023-02-06 14:00:00;21;81.6;48.8;64.1
2023-02-06 15:00:00;14;81.1;40.5;55.1
2023-02-06 16:00:00;9;80.9;38.6;50.9
2023-02-06 17:00:00;10;80.9;37.1;50.9
2023-02-06 18:00:00;16;81.1;39.2;55.0
2023-02-06 19:00:00;14;81.1;41.0;55.3
2023-02-06 20:00:00;15;81.1;41.6;56.3
2023-02-06 21:00:00;15;81.1;42.5;57.0
2023-02-06 22:00:00;15;81.3;43.0;57.3
2023-02-06 23:00:00;7;80.5;40.2;51.5
2023-02-07 00:00:00;11;81.1;38.0;51.4
2023-02-07 01:00:00;11;81.0;38.0;51.5
2023-02-07 02:00:00;11;81.1;38.0;51.5
2023-02-07 03:00:00;13;80.0;40.5;59.6
2023-02-07 04:00:00;13;81.1;42.8;56.5
2023-02-07 05:00:00;12;81.2;38.0;51.8
2023-02-07 06:00:00;22;81.7;41.8;60.0
2023-02-07 07:00:00;18;81.8;44.9;60.3
2023-02-07 08:00:00;17;81.7;45.8;60.5
2023-02-07 09:00:00;17;82.1;45.6;60.6
2023-02-07 10:00:00;24;82.0;51.0;66.7
2023-02-07 11:00:00;16;81.9;44.0;58.6
2023-02-07 12:00:00;14;81.9;43.0;57.0
2023-02-07 13:00:00;12;81.8;41.5;54.8
2023-02-07 14:00:00;15;81.6;49.1;62.4
2023-02-07 15:00:00;20;81.4;46.1;60.7
2023-02-07 16:00:00;10;81.3;38.8;51.6
2023-02-07 17:00:00;10;81.2;37.9;51.0
2023-02-07 18:00:00;17;81.8;40.2;56.3
2023-02-07 19:00:00;15;81.7;42.5;57.3
2023-02-07 20:00:00;15;81.4;43.6;57.9
2023-02-07 21:00:00;15;81.5;44.0;58.1
2023-02-07 22:00:00;15;82.1;44.0;58.3
2023-02-07 23:00:00;7;81.0;40.5;51.7
2023-02-08 00:00:00;11;81.5;38.0;51.8
2023-02-08 01:00:00;11;81.6;38.0;51.9
2023-02-08 02:00:00;12;81.6;38.0;52.0
2023-02-08 03:00:00;12;81.8;38.0;52.3
2023-02-08 04:00:00;12;82.0;38.6;52.5
2023-02-08 05:00:00;12;81.6;39.0;52.7
2023-02-08 06:00:00;22;82.3;42.7;60.9
2023-02-08 07:00:00;17;82.0;45.8;60.8
2023-02-08 08:00:00;25;82.2;51.7;67.2
2023-02-08 09:00:00;18;82.0;45.3;60.8
2023-02-08 10:00:00;16;82.0;44.8;59.3
2023-02-08 11:00:00;14;82.0;43.5;57.8
2023-02-08 12:00:00;15;82.2;42.9;57.0
2023-02-08 13:00:00;19;82.6;48.1;62.6
2023-02-08 14:00:00;13;81.5;39.8;53.6
2023-02-08 15:00:00;18;82.7;46.0;61.1
2023-02-08 16:00:00;9;81.3;38.8;51.0
2023-02-08 17:00:00;11;81.6;38.0;51.3
2023-02-08 18:00:00;19;82.1;40.8;57.5
2023-02-08 19:00:00;17;81.8;43.7;58.9
2023-02-08 20:00:00;16;82.1;44.9;59.1
2023-02-08 21:00:00;16;82.0;45.0;59.6
2023-02-08 22:00:00;16;82.0;45.0;59.9
2023-02-08 23:00:00;7;81.2;41.2;52.2
2023-02-09 00:00:00;12;81.8;39.0;52.6
2023-02-09 01:00:00;12;82.0;39.0;52.8
2023-02-09 02:00:00;13;82.0;39.0;53.1
2023-02-09 03:00:00;20;82.4;48.1;62.3
2023-02-09 04:00:00;13;81.9;39.3;53.5
2023-02-09 05:00:00;13;82.3;39.4;53.7
2023-02-09 06:00:00;25;82.6;44.6;63.7
2023-02-09 07:00:00;19;82.7;48.0;64.0
2023-02-09 08:00:00;19;82.7;49.0;64.2
2023-02-09 09:00:00;19;82.8;48.7;64.0
2023-02-09 10:00:00;25;82.9;52.0;68.2
2023-02-09 11:00:00;15;82.9;45.7;59.8
2023-02-09 12:00:00;14;82.6;43.7;57.4
2023-02-09 13:00:00;12;82.5;41.8;54.8
2023-02-09 14:00:00;14;82.2;47.7;61.1
2023-02-09 15:00:00;18;82.4;41.9;56.8
2023-02-09 16:00:00;9;81.8;38.9;52.2
2023-02-09 17:00:00;11;81.9;37.8;51.1
2023-02-09 18:00:00;18;82.3;40.3;56.9
2023-02-09 19:00:00;17;82.3;43.5;58.8
2023-02-09 20:00:00;16;82.3;45.0;59.6
2023-02-09 21:00:00;16;82.4;45.2;60.0
2023-02-09 22:00:00;17;82.3;46.0;60.4
2023-02-09 23:00:00;7;81.5;41.3;52.3
2023-02-10 00:00:00;12;82.0;39.0;52.5
2023-02-10 01:00:00;12;82.0;39.0;52.7
2023-02-10 02:00:00;12;82.0;39.0;52.9
2023-02-10 03:00:00;15;82.2;44.6;58.0
2023-02-10 04:00:00;13;82.1;39.0;53.2
2023-02-10 05:00:00;13;82.2;39.0;53.4
2023-02-10 06:00:00;25;82.8;44.2;63.2
2023-02-10 07:00:00;19;82.8;47.7;63.3
2023-02-10 08:00:00;18;82.8;48.0;63.4
2023-02-10 09:00:00;19;83.1;47.8;63.3
2023-02-10 10:00:00;24;82.7;51.3;67.6
2023-02-10 11:00:00;15;83.3;45.3;59.5
2023-02-10 12:00:00;14;82.2;43.1;56.9
2023-02-10 13:00:00;12;82.5;41.3;54.6
2023-02-10 14:00:00;15;82.8;50.4;63.1
2023-02-10 15:00:00;16;82.3;40.5;55.5
2023-02-10 16:00:00;13;82.2;43.4;56.7
2023-02-10 17:00:00;11;81.9;37.0;50.9
2023-02-10 18:00:00;18;82.3;39.9;56.5
2023-02-10 19:00:00;16;82.3;43.0;58.3
2023-02-10 20:00:00;16;82.3;44.3;59.2
2023-02-10 21:00:00;16;82.1;45.0;59.7
2023-02-10 22:00:00;16;82.4;45.0;59.9
2023-02-10 23:00:00;7;81.5;41.0;52.0
2023-02-11 00:00:00;12;82.0;38.2;52.1
2023-02-11 01:00:00;13;82.0;38.1;52.4
2023-02-11 02:00:00;13;82.2;38.9;52.6
2023-02-11 03:00:00;12;82.0;39.0;52.7
2023-02-11 04:00:00;13;82.0;39.0;52.8
2023-02-11 05:00:00;13;82.1;39.0;53.1
2023-02-11 06:00:00;24;82.9;43.5;62.4
2023-02-11 07:00:00;19;82.7;46.8;62.5
2023-02-11 08:00:00;19;82.6;47.5;62.9
2023-02-11 09:00:00;24;83.0;52.8;68.4
2023-02-11 10:00:00;18;82.9;46.9;61.9
2023-02-11 11:00:00;15;83.0;45.9;60.1
2023-02-11 12:00:00;12;82.4;43.6;56.7
2023-02-11 13:00:00;11;82.5;41.5;54.2
2023-02-11 14:00:00;9;81.8;38.5;50.9
2023-02-11 15:00:00;10;81.9;37.6;50.9
2023-02-11 16:00:00;9;81.7;37.5;50.5
2023-02-11 17:00:00;10;81.7;37.2;50.8
2023-02-11 18:00:00;16;82.0;39.6;55.4
2023-02-11 19:00:00;15;82.1;42.5;57.4
2023-02-11 20:00:00;15;82.0;43.9;58.3
2023-02-11 21:00:00;15;82.1;44.4;59.1
2023-02-11 22:00:00;16;82.1;45.0;59.4
2023-02-11 23:00:00;7;81.1;40.7;51.8
2023-02-12 00:00:00;11;82.1;38.1;51.9
2023-02-12 01:00:00;12;81.9;38.0;51.9
2023-02-12 02:00:00;15;82.2;42.7;57.2
2023-02-12 03:00:00;13;82.6;42.6;56.1
2023-02-12 04:00:00;12;82.0;38.0;52.1
2023-02-12 05:00:00;12;82.0;38.0;52.2
2023-02-12 06:00:00;23;82.3;42.5;60.8
2023-02-12 07:00:00;18;82.7;45.7;61.0
2023-02-12 08:00:00;17;82.3;46.0;61.1
2023-02-12 09:00:00;16;82.4;45.9;60.4
2023-02-12 10:00:00;14;82.4;44.6;58.3
2023-02-12 11:00:00;14;82.3;43.0;57.1
2023-02-12 12:00:00;12;82.2;41.9;54.9
2023-02-12 13:00:00;11;82.1;40.2;53.2
2023-02-12 14:00:00;5;76.5;34.5;48.9
2023-02-12 15:00:00;9;81.1;34.4;47.7
2023-02-12 16:00:00;11;81.4;36.5;50.3
2023-02-12 17:00:00;10;81.2;37.0;50.5
2023-02-12 18:00:00;15;81.8;38.9;54.4
2023-02-12 19:00:00;15;81.9;41.7;56.5
2023-02-12 20:00:00;20;81.9;49.6;64.2
2023-02-12 21:00:00;15;81.9;43.6;58.2
2023-02-12 22:00:00;15;81.8;44.0;58.8
2023-02-12 23:00:00;7;81.1;40.3;51.8
2023-02-13 00:00:00;11;81.7;38.0;51.8
2023-02-13 01:00:00;12;81.5;38.0;51.9
2023-02-13 02:00:00;12;81.8;38.0;51.9
2023-02-13 03:00:00;12;81.9;38.0;51.9
2023-02-13 04:00:00;12;81.6;38.0;52.0
2023-02-13 05:00:00;12;81.8;38.0;52.2
2023-02-13 06:00:00;22;82.2;42.3;60.6
2023-02-13 07:00:00;18;82.0;45.4;60.7
