Site;SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238);SS38 Av. de Gilamont 13-15-17-19a-19b (ID 3238)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Régulation primaire (échangeur 1)
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Temp depart secondaire [°C]
2023-07-03 05:00:00;20;74.1;69.3;67.2
2023-07-03 06:00:00;16;74.0;67.9;66.6
2023-07-03 07:00:00;34;78.4;73.9;68.7
2023-07-03 08:00:00;23;77.6;73.2;67.6
2023-07-03 09:00:00;38;78.4;73.6;68.2
2023-07-03 10:00:00;17;77.5;73.7;68.0
2023-07-03 11:00:00;21;77.0;72.3;67.4
2023-07-03 12:00:00;32;78.2;73.4;67.9
2023-07-03 13:00:00;20;77.2;73.3;67.9
2023-07-03 14:00:00;17;77.4;73.5;67.7
2023-07-03 15:00:00;19;77.0;72.6;67.5
2023-07-03 16:00:00;24;76.5;71.7;67.4
2023-07-03 17:00:00;22;76.5;72.1;67.2
2023-07-03 18:00:00;17;77.9;74.2;68.3
2023-07-03 19:00:00;24;77.4;73.3;67.6
2023-07-03 20:00:00;51;79.0;73.0;67.5
2023-07-03 21:00:00;49;78.5;72.5;66.9
2023-07-03 22:00:00;48;78.7;72.8;66.9
2023-07-03 23:00:00;48;78.5;72.6;67.2
2023-07-04 00:00:00;35;78.2;72.9;67.7
2023-07-04 01:00:00;15;77.9;74.2;68.1
2023-07-04 02:00:00;0;74.5;70.2;65.8
2023-07-04 03:00:00;0;69.0;61.8;61.4
2023-07-04 04:00:00;28;71.7;64.5;63.3
2023-07-04 05:00:00;0;74.7;70.1;66.0
2023-07-04 06:00:00;4;69.5;61.8;61.6
2023-07-04 07:00:00;46;78.8;73.4;68.2
2023-07-04 08:00:00;29;78.3;73.3;67.7
2023-07-04 09:00:00;31;78.1;73.8;68.2
2023-07-04 10:00:00;17;77.2;73.1;67.8
2023-07-04 11:00:00;16;76.9;72.7;67.9
2023-07-04 12:00:00;22;75.2;69.8;66.5
2023-07-04 13:00:00;19;77.0;72.9;67.6
2023-07-04 14:00:00;17;77.1;72.9;67.6
2023-07-04 15:00:00;17;76.8;72.4;67.4
2023-07-04 16:00:00;16;76.3;72.0;67.2
2023-07-04 17:00:00;18;76.3;71.7;67.4
2023-07-04 18:00:00;23;76.4;71.5;67.3
2023-07-04 19:00:00;40;77.8;72.2;67.6
2023-07-04 20:00:00;28;78.0;74.0;68.0
2023-07-04 21:00:00;52;78.2;72.2;67.3
2023-07-04 22:00:00;44;78.8;73.1;66.9
2023-07-04 23:00:00;42;78.9;73.6;67.7
2023-07-05 00:00:00;16;77.4;73.8;67.5
2023-07-05 01:00:00;16;77.0;72.9;67.4
2023-07-05 02:00:00;0;73.0;67.3;64.1
2023-07-05 03:00:00;15;76.0;71.6;66.5
2023-07-05 04:00:00;0;70.2;63.3;61.9
2023-07-05 05:00:00;20;69.8;61.8;62.2
2023-07-05 06:00:00;0;74.9;71.0;68.4
2023-07-05 07:00:00;34;75.7;69.4;66.6
2023-07-05 08:00:00;42;78.0;72.7;67.8
2023-07-05 09:00:00;19;77.6;74.2;68.0
2023-07-05 10:00:00;37;78.0;72.8;68.1
2023-07-05 11:00:00;16;77.5;74.0;68.2
2023-07-05 12:00:00;14;76.8;72.9;67.4
2023-07-05 13:00:00;20;76.6;72.2;67.4
2023-07-05 14:00:00;16;76.8;72.4;67.0
2023-07-05 15:00:00;16;76.6;72.3;67.4
2023-07-05 16:00:00;23;76.8;72.2;67.7
2023-07-05 17:00:00;29;77.2;72.1;67.7
2023-07-05 18:00:00;6;76.1;72.4;67.2
2023-07-05 19:00:00;45;76.9;70.8;67.3
2023-07-05 20:00:00;51;78.8;72.7;67.9
2023-07-05 21:00:00;44;78.2;72.9;67.3
2023-07-05 22:00:00;34;78.2;73.8;67.5
2023-07-05 23:00:00;46;78.6;73.0;67.6
2023-07-06 00:00:00;31;78.1;73.8;68.1
2023-07-06 01:00:00;14;77.3;73.3;67.6
2023-07-06 02:00:00;0;73.1;67.7;64.5
2023-07-06 03:00:00;0;67.8;60.0;60.2
2023-07-06 04:00:00;35;70.9;62.9;63.4
2023-07-06 05:00:00;19;78.2;49.0;39.3
2023-07-06 06:00:00;70;77.9;54.2;51.8
2023-07-06 07:00:00;23;77.2;72.9;68.0
2023-07-06 08:00:00;24;78.0;73.5;67.5
2023-07-06 09:00:00;40;78.0;73.0;68.4
2023-07-06 10:00:00;17;77.7;74.1;68.4
2023-07-06 11:00:00;16;76.8;72.8;67.8
2023-07-06 12:00:00;26;76.7;71.8;67.2
2023-07-06 13:00:00;35;78.2;73.8;68.6
2023-07-06 14:00:00;34;77.7;72.7;65.8
2023-07-06 15:00:00;46;78.0;60.3;52.1
2023-07-06 16:00:00;30;77.4;72.3;67.9
2023-07-06 17:00:00;20;77.6;73.9;68.5
2023-07-06 18:00:00;22;77.5;73.1;67.7
2023-07-06 19:00:00;34;78.6;73.8;68.1
2023-07-06 20:00:00;40;78.6;73.0;67.8
2023-07-06 21:00:00;34;78.7;73.7;67.6
2023-07-06 22:00:00;37;78.5;73.7;67.8
2023-07-06 23:00:00;46;78.4;72.8;67.1
2023-07-07 00:00:00;40;78.3;73.0;67.6
2023-07-07 01:00:00;16;77.5;73.7;67.5
2023-07-07 02:00:00;16;76.8;72.7;67.6
2023-07-07 03:00:00;0;73.1;67.5;64.8
2023-07-07 04:00:00;4;69.7;55.3;52.2
2023-07-07 05:00:00;57;76.6;49.3;47.0
2023-07-07 06:00:00;31;78.2;54.6;47.5
2023-07-07 07:00:00;56;78.3;69.2;65.9
2023-07-07 08:00:00;31;78.2;74.0;68.0
2023-07-07 09:00:00;49;78.3;71.9;67.3
2023-07-07 10:00:00;54;78.6;62.4;55.0
2023-07-07 11:00:00;19;77.8;73.7;68.0
2023-07-07 12:00:00;20;77.3;73.1;67.4
2023-07-07 13:00:00;35;78.0;72.8;67.9
2023-07-07 14:00:00;17;77.5;74.0;68.1
2023-07-07 15:00:00;17;77.2;73.0;67.8
2023-07-07 16:00:00;21;76.9;72.3;67.3
2023-07-07 17:00:00;39;77.7;72.2;67.7
2023-07-07 18:00:00;19;78.2;74.6;68.0
2023-07-07 19:00:00;41;78.0;72.8;67.8
2023-07-07 20:00:00;24;77.8;73.6;67.9
2023-07-07 21:00:00;41;78.4;73.3;68.1
2023-07-07 22:00:00;43;78.8;73.5;67.7
2023-07-07 23:00:00;37;78.0;72.6;67.0
2023-07-08 00:00:00;20;77.8;74.4;68.1
2023-07-08 01:00:00;17;76.7;72.6;67.7
2023-07-08 02:00:00;15;76.4;72.1;67.1
2023-07-08 03:00:00;2;70.8;64.2;62.4
2023-07-08 04:00:00;38;77.7;64.7;53.8
2023-07-08 05:00:00;20;77.0;39.0;35.5
2023-07-08 06:00:00;34;77.1;42.2;38.4
2023-07-08 07:00:00;47;78.4;66.6;63.1
2023-07-08 08:00:00;18;76.7;71.9;67.4
2023-07-08 09:00:00;21;77.1;73.0;67.6
2023-07-08 10:00:00;46;78.6;73.1;68.3
2023-07-08 11:00:00;21;78.0;74.2;68.1
2023-07-08 12:00:00;44;78.4;72.7;68.0
2023-07-08 13:00:00;25;78.2;74.0;67.9
2023-07-08 14:00:00;29;78.1;73.9;68.5
2023-07-08 15:00:00;34;77.8;72.8;67.9
2023-07-08 16:00:00;24;78.4;74.7;68.6
2023-07-08 17:00:00;27;77.3;72.5;67.3
2023-07-08 18:00:00;29;78.6;74.4;68.5
2023-07-08 19:00:00;45;78.3;72.3;67.8
2023-07-08 20:00:00;26;77.9;73.7;67.7
2023-07-08 21:00:00;34;78.4;73.7;68.1
2023-07-08 22:00:00;31;77.7;72.7;67.3
2023-07-08 23:00:00;34;78.5;74.0;68.4
2023-07-09 00:00:00;29;77.5;72.6;67.4
2023-07-09 01:00:00;21;77.7;74.0;68.0
2023-07-09 02:00:00;15;77.0;73.1;67.5
2023-07-09 03:00:00;0;73.1;67.9;64.5
2023-07-09 04:00:00;0;68.0;60.2;60.3
2023-07-09 05:00:00;39;70.7;62.2;62.5
2023-07-09 06:00:00;26;77.8;49.1;41.0
2023-07-09 07:00:00;57;78.4;55.3;52.5
2023-07-09 08:00:00;10;76.2;71.9;68.0
2023-07-09 09:00:00;29;77.8;73.4;68.1
2023-07-09 10:00:00;18;77.6;73.9;68.3
2023-07-09 11:00:00;46;78.5;72.8;68.0
2023-07-09 12:00:00;33;78.3;73.5;67.6
2023-07-09 13:00:00;28;78.2;74.2;68.3
2023-07-09 14:00:00;40;78.2;72.7;67.9
2023-07-09 15:00:00;18;77.8;74.3;68.2
2023-07-09 16:00:00;27;77.5;72.8;67.7
2023-07-09 17:00:00;31;78.2;74.1;68.5
2023-07-09 18:00:00;23;77.5;73.0;67.6
2023-07-09 19:00:00;34;78.4;73.9;68.5
2023-07-09 20:00:00;47;78.2;72.7;67.0
2023-07-09 21:00:00;42;78.5;73.1;67.2
2023-07-09 22:00:00;47;78.7;72.9;67.3
2023-07-09 23:00:00;26;78.5;74.3;67.3
2023-07-10 00:00:00;33;78.2;73.5;67.3
2023-07-10 01:00:00;25;77.9;73.7;67.8
2023-07-10 02:00:00;17;77.3;73.5;67.7
2023-07-10 03:00:00;0;73.0;67.7;64.5
2023-07-10 04:00:00;0;67.9;60.2;60.4
2023-07-10 05:00:00;20;70.0;63.1;63.1
2023-07-10 06:00:00;0;74.5;70.5;68.3
2023-07-10 07:00:00;42;78.2;72.5;68.4
2023-07-10 08:00:00;26;78.2;74.1;68.1
2023-07-10 09:00:00;18;77.1;73.1;67.6
2023-07-10 10:00:00;23;77.3;72.5;67.6
2023-07-10 11:00:00;20;77.0;72.7;68.0
2023-07-10 12:00:00;25;77.3;72.7;67.6
2023-07-10 13:00:00;17;77.5;73.9;67.7
2023-07-10 14:00:00;17;77.5;73.5;67.5
2023-07-10 15:00:00;21;77.1;72.6;67.7
2023-07-10 16:00:00;10;76.8;72.6;67.3
2023-07-10 17:00:00;28;75.1;68.6;65.8
2023-07-10 18:00:00;20;77.1;72.9;67.7
2023-07-10 19:00:00;43;78.2;72.4;67.7
2023-07-10 20:00:00;23;78.2;74.1;67.9
2023-07-10 21:00:00;45;78.6;73.2;68.1
2023-07-10 22:00:00;44;78.6;73.0;67.5
2023-07-10 23:00:00;44;78.5;73.2;67.5
2023-07-11 00:00:00;40;77.8;72.2;66.3
2023-07-11 01:00:00;16;77.7;74.2;67.5
2023-07-11 02:00:00;13;76.8;73.0;67.6
2023-07-11 03:00:00;0;71.8;65.9;63.8
2023-07-11 04:00:00;0;67.0;59.0;59.7
2023-07-11 05:00:00;25;71.3;64.1;63.7
2023-07-11 06:00:00;15;76.5;72.7;67.9
2023-07-11 07:00:00;28;74.9;68.7;66.0
2023-07-11 08:00:00;25;77.7;73.4;67.6
2023-07-11 09:00:00;27;78.0;73.8;68.2
2023-07-11 10:00:00;16;77.5;73.5;68.0
2023-07-11 11:00:00;20;77.1;72.9;67.8
2023-07-11 12:00:00;25;77.2;72.5;67.3
2023-07-11 13:00:00;27;77.5;73.3;68.2
2023-07-11 14:00:00;16;77.7;74.1;68.1
2023-07-11 15:00:00;16;77.3;73.3;67.6
2023-07-11 16:00:00;15;77.0;72.9;67.1
2023-07-11 17:00:00;34;77.6;72.3;67.7
2023-07-11 18:00:00;16;77.7;74.0;67.9
2023-07-11 19:00:00;40;78.4;72.7;67.4
2023-07-11 20:00:00;40;78.4;73.3;67.5
2023-07-11 21:00:00;43;78.7;73.3;67.6
2023-07-11 22:00:00;31;78.3;73.6;66.7
2023-07-11 23:00:00;39;78.5;73.4;67.6
2023-07-12 00:00:00;29;78.4;74.1;68.0
2023-07-12 01:00:00;13;76.6;72.9;67.3
2023-07-12 02:00:00;0;71.7;66.1;63.6
2023-07-12 03:00:00;15;76.5;72.4;66.9
2023-07-12 04:00:00;0;71.1;64.5;62.6
2023-07-12 05:00:00;9;67.5;59.3;59.7
2023-07-12 06:00:00;29;78.1;73.8;69.4
2023-07-12 07:00:00;24;76.0;70.5;66.8
2023-07-12 08:00:00;22;77.9;73.6;67.7
2023-07-12 09:00:00;37;77.7;72.4;67.6
2023-07-12 10:00:00;16;77.1;73.1;67.7
2023-07-12 11:00:00;0;74.9;70.8;66.4
2023-07-12 12:00:00;24;75.6;70.1;66.5
2023-07-12 13:00:00;23;77.0;72.3;67.1
2023-07-12 14:00:00;36;78.2;73.4;68.1
2023-07-12 15:00:00;16;77.1;73.2;67.4
2023-07-12 16:00:00;38;77.7;72.2;67.7
2023-07-12 17:00:00;17;77.8;74.5;68.3
2023-07-12 18:00:00;21;77.6;73.3;67.6
2023-07-12 19:00:00;41;78.6;73.5;68.1
2023-07-12 20:00:00;44;78.9;73.2;67.8
2023-07-12 21:00:00;41;78.5;72.9;67.7
2023-07-12 22:00:00;34;78.3;73.5;67.4
2023-07-12 23:00:00;40;78.5;73.4;67.4
2023-07-13 00:00:00;40;78.3;72.9;67.2
2023-07-13 01:00:00;16;77.2;73.5;67.7
2023-07-13 02:00:00;0;72.8;67.4;64.4
2023-07-13 03:00:00;0;67.7;60.1;60.4
2023-07-13 04:00:00;19;70.4;63.7;63.3
2023-07-13 05:00:00;0;75.0;70.7;68.2
2023-07-13 06:00:00;17;74.0;68.0;67.0
2023-07-13 07:00:00;27;77.8;73.0;68.3
2023-07-13 08:00:00;40;78.5;73.5;68.5
2023-07-13 09:00:00;18;77.8;73.9;68.0
2023-07-13 10:00:00;27;77.4;72.6;67.5
2023-07-13 11:00:00;20;77.9;74.0;68.4
2023-07-13 12:00:00;16;77.3;73.4;67.9
2023-07-13 13:00:00;15;77.0;72.9;67.6
2023-07-13 14:00:00;24;77.2;72.4;67.5
2023-07-13 15:00:00;27;77.4;72.8;67.9
2023-07-13 16:00:00;0;75.9;72.2;66.9
2023-07-13 17:00:00;27;74.8;68.6;65.7
2023-07-13 18:00:00;16;77.6;73.7;67.7
2023-07-13 19:00:00;41;77.9;72.7;68.3
2023-07-13 20:00:00;25;78.3;74.1;67.7
2023-07-13 21:00:00;42;79.0;73.7;68.2
2023-07-13 22:00:00;48;78.8;73.1;67.8
2023-07-13 23:00:00;36;77.9;72.9;67.5
2023-07-14 00:00:00;19;78.3;74.8;68.2
2023-07-14 01:00:00;16;77.2;73.2;67.8
2023-07-14 02:00:00;13;76.9;72.9;67.6
2023-07-14 03:00:00;0;72.4;66.7;64.1
2023-07-14 04:00:00;0;67.4;59.6;60.1
2023-07-14 05:00:00;19;70.5;64.1;63.7
2023-07-14 06:00:00;17;75.2;70.3;68.4
2023-07-14 07:00:00;29;77.8;73.5;68.4
2023-07-14 08:00:00;22;78.1;74.0;67.8
2023-07-14 09:00:00;39;77.8;72.8;68.0
2023-07-14 10:00:00;17;77.2;73.5;67.7
2023-07-14 11:00:00;19;76.8;72.5;67.4
2023-07-14 12:00:00;19;76.8;72.3;67.3
2023-07-14 13:00:00;16;77.4;73.3;67.4
2023-07-14 14:00:00;37;77.9;72.3;67.7
2023-07-14 15:00:00;16;77.8;74.1;68.0
2023-07-14 16:00:00;17;76.7;72.2;67.3
2023-07-14 17:00:00;20;77.0;72.8;67.3
2023-07-14 18:00:00;31;77.4;72.3;67.2
2023-07-14 19:00:00;20;78.2;74.3;68.4
2023-07-14 20:00:00;31;77.7;72.7;67.3
2023-07-14 21:00:00;34;78.3;73.7;68.0
2023-07-14 22:00:00;50;78.1;71.9;67.4
2023-07-14 23:00:00;23;78.5;74.7;67.9
2023-07-15 00:00:00;38;78.5;73.7;68.0
2023-07-15 01:00:00;29;77.9;72.8;67.1
2023-07-15 02:00:00;6;75.8;72.1;66.7
2023-07-15 03:00:00;0;70.1;63.4;62.1
2023-07-15 04:00:00;0;65.5;57.2;58.2
2023-07-15 05:00:00;19;74.1;69.3;67.4
2023-07-15 06:00:00;0;72.4;67.1;66.4
2023-07-15 07:00:00;38;76.5;70.5;68.5
2023-07-15 08:00:00;6;74.7;70.0;66.3
2023-07-15 09:00:00;32;78.3;73.9;68.6
2023-07-15 10:00:00;24;78.0;73.7;67.8
2023-07-15 11:00:00;40;78.5;73.3;68.4
2023-07-15 12:00:00;19;77.5;73.6;67.9
2023-07-15 13:00:00;39;78.0;73.0;67.9
2023-07-15 14:00:00;20;77.4;73.4;67.6
2023-07-15 15:00:00;33;77.9;72.7;68.0
2023-07-15 16:00:00;19;77.4;73.3;67.7
2023-07-15 17:00:00;16;77.3;73.6;67.9
2023-07-15 18:00:00;16;77.3;73.3;67.6
2023-07-15 19:00:00;41;78.6;72.8;67.8
2023-07-15 20:00:00;41;78.4;73.0;67.3
2023-07-15 21:00:00;27;78.3;74.2;68.1
2023-07-15 22:00:00;44;78.2;72.4;67.9
2023-07-15 23:00:00;17;78.0;74.4;67.8
2023-07-16 00:00:00;20;77.5;73.3;67.8
2023-07-16 01:00:00;30;77.5;72.5;67.4
2023-07-16 02:00:00;6;76.3;72.7;67.1
2023-07-16 03:00:00;0;70.7;63.8;62.5
2023-07-16 04:00:00;0;66.0;57.6;58.7
2023-07-16 05:00:00;32;75.4;70.0;66.7
2023-07-16 06:00:00;0;72.2;66.8;64.5
2023-07-16 07:00:00;0;67.2;59.6;60.3
2023-07-16 08:00:00;33;73.6;66.9;65.0
2023-07-16 09:00:00;15;76.7;72.8;67.4
2023-07-16 10:00:00;25;77.2;72.4;67.2
2023-07-16 11:00:00;35;78.5;73.7;68.1
2023-07-16 12:00:00;26;77.8;73.6;67.9
2023-07-16 15:00:00;45;79.2;74.2;68.8
2023-07-16 16:00:00;16;77.7;73.8;67.7
2023-07-16 17:00:00;19;76.8;72.6;67.4
2023-07-16 18:00:00;25;77.0;72.2;67.5
2023-07-16 19:00:00;32;78.3;73.7;68.2
2023-07-16 20:00:00;47;78.3;72.7;66.6
2023-07-16 21:00:00;42;78.4;72.9;67.0
2023-07-16 22:00:00;41;78.3;72.5;67.2
2023-07-16 23:00:00;35;78.6;73.9;68.2
2023-07-17 00:00:00;30;78.0;73.8;68.1
2023-07-17 01:00:00;16;77.6;73.7;67.8
2023-07-17 02:00:00;0;73.3;67.5;64.4
2023-07-17 03:00:00;0;68.1;60.2;60.4
2023-07-17 04:00:00;19;70.4;63.4;63.2
2023-07-17 05:00:00;0;74.8;70.7;68.3
2023-07-17 06:00:00;27;73.3;66.1;66.1
2023-07-17 07:00:00;29;77.3;72.7;68.3
2023-07-17 08:00:00;23;78.2;74.2;68.2
2023-07-17 09:00:00;36;77.9;72.7;67.9
2023-07-17 10:00:00;15;77.5;74.0;68.0
2023-07-17 11:00:00;17;77.0;72.7;67.4
2023-07-17 12:00:00;16;76.6;72.5;67.3
2023-07-17 13:00:00;17;77.0;72.7;67.2
2023-07-17 14:00:00;29;77.9;73.2;67.8
2023-07-17 15:00:00;16;77.4;73.5;67.7
2023-07-17 16:00:00;16;76.9;72.8;67.5
2023-07-17 17:00:00;19;75.4;69.9;66.3
2023-07-17 18:00:00;19;76.8;72.1;67.5
2023-07-17 19:00:00;20;77.8;74.1;68.0
2023-07-17 20:00:00;43;78.3;72.6;67.6
2023-07-17 21:00:00;30;78.3;73.8;67.7
2023-07-17 22:00:00;34;78.1;73.6;67.9
2023-07-17 23:00:00;49;78.3;72.5;66.6
2023-07-18 00:00:00;36;77.7;72.6;66.8
2023-07-18 01:00:00;16;77.9;74.4;67.9
2023-07-18 02:00:00;0;73.8;69.0;65.0
2023-07-18 03:00:00;0;68.6;61.1;60.9
2023-07-18 04:00:00;14;66.7;58.3;59.3
2023-07-18 05:00:00;5;75.9;72.6;69.7
2023-07-18 06:00:00;16;71.8;64.7;64.8
2023-07-18 07:00:00;30;78.1;73.6;68.2
2023-07-18 08:00:00;20;78.0;74.0;67.6
2023-07-18 09:00:00;35;78.0;73.0;67.9
2023-07-18 10:00:00;16;77.6;73.9;68.1
2023-07-18 11:00:00;20;75.9;70.8;66.7
2023-07-18 12:00:00;12;77.1;73.3;67.9
2023-07-18 13:00:00;23;77.2;72.7;67.3
2023-07-18 14:00:00;22;77.1;72.9;67.0
2023-07-18 15:00:00;24;77.5;72.8;67.9
2023-07-18 16:00:00;8;76.0;72.5;67.3
2023-07-18 17:00:00;18;77.0;72.8;67.8
2023-07-18 18:00:00;24;75.9;70.3;66.9
2023-07-18 19:00:00;24;77.7;73.0;67.8
2023-07-18 20:00:00;48;78.0;72.2;67.6
2023-07-18 21:00:00;26;78.1;73.9;67.6
2023-07-18 22:00:00;49;78.1;72.4;67.5
2023-07-18 23:00:00;42;77.9;72.4;67.0
2023-07-19 00:00:00;18;77.8;74.3;67.5
2023-07-19 01:00:00;16;76.9;72.7;67.2
2023-07-19 02:00:00;0;71.4;65.0;63.1
2023-07-19 03:00:00;15;76.8;72.4;66.8
2023-07-19 04:00:00;0;71.4;64.6;62.6
2023-07-19 05:00:00;28;70.5;62.2;62.1
2023-07-19 06:00:00;0;75.7;72.2;66.9
2023-07-19 07:00:00;30;76.0;70.4;66.7
2023-07-19 08:00:00;40;77.7;72.2;67.5
2023-07-19 09:00:00;19;77.7;73.9;67.9
2023-07-19 10:00:00;14;76.8;72.8;67.4
2023-07-19 11:00:00;21;75.5;70.1;66.5
2023-07-19 12:00:00;0;74.2;69.8;65.7
2023-07-19 13:00:00;18;70.7;63.0;62.5
2023-07-19 14:00:00;27;77.7;73.6;68.2
2023-07-19 15:00:00;17;77.5;73.7;67.9
2023-07-19 16:00:00;14;76.9;73.0;67.4
2023-07-19 17:00:00;23;77.0;72.4;67.4
2023-07-19 18:00:00;22;77.3;72.9;67.4
2023-07-19 19:00:00;29;77.9;73.7;68.4
2023-07-19 20:00:00;34;77.9;72.9;67.4
2023-07-19 21:00:00;40;78.2;73.1;67.3
2023-07-19 22:00:00;48;78.4;72.6;66.8
2023-07-19 23:00:00;40;78.3;73.1;67.2
2023-07-20 00:00:00;16;77.5;74.1;67.6
2023-07-20 01:00:00;14;76.9;73.0;67.5
2023-07-20 02:00:00;0;72.2;66.2;63.8
2023-07-20 03:00:00;0;67.3;59.4;59.9
2023-07-20 04:00:00;19;75.7;71.3;68.7
2023-07-20 05:00:00;19;73.2;66.9;66.0
2023-07-20 06:00:00;6;76.3;72.5;67.0
2023-07-20 07:00:00;26;76.9;71.9;67.2
2023-07-20 08:00:00;36;77.8;72.4;67.7
2023-07-20 09:00:00;20;77.9;74.2;68.2
2023-07-20 10:00:00;17;77.3;73.2;67.5
2023-07-20 11:00:00;23;75.9;70.7;66.8
2023-07-20 12:00:00;17;75.8;71.3;67.0
2023-07-20 13:00:00;18;77.0;73.0;67.7
2023-07-20 14:00:00;16;77.4;73.2;67.7
2023-07-20 15:00:00;17;76.8;72.7;67.4
2023-07-20 16:00:00;0;74.3;69.7;65.4
2023-07-20 17:00:00;26;76.8;72.0;67.6
2023-07-20 18:00:00;27;75.8;69.9;66.4
2023-07-20 19:00:00;16;77.2;73.6;67.6
2023-07-20 20:00:00;20;77.3;72.9;67.5
2023-07-20 21:00:00;40;78.6;73.3;67.9
2023-07-20 22:00:00;47;78.7;72.9;67.8
2023-07-20 23:00:00;32;78.9;74.1;67.9
2023-07-21 00:00:00;34;78.6;74.0;68.3
2023-07-21 01:00:00;17;77.4;73.2;67.6
2023-07-21 02:00:00;0;73.0;67.6;64.4
2023-07-21 03:00:00;0;67.9;60.3;60.5
2023-07-21 04:00:00;21;71.7;65.4;64.7
2023-07-21 05:00:00;0;73.9;69.6;67.8
2023-07-21 06:00:00;17;74.3;69.1;67.8
2023-07-21 07:00:00;22;77.6;73.5;68.7
2023-07-21 08:00:00;31;77.4;72.4;67.7
2023-07-21 09:00:00;24;78.3;74.4;68.0
2023-07-21 10:00:00;17;77.3;73.0;67.4
2023-07-21 11:00:00;25;75.9;70.4;66.5
2023-07-21 12:00:00;0;74.5;69.9;65.6
2023-07-21 13:00:00;27;74.7;68.6;65.7
2023-07-21 14:00:00;26;75.7;70.1;66.6
2023-07-21 15:00:00;17;77.7;74.0;68.2
2023-07-21 16:00:00;19;77.4;73.2;67.8
2023-07-21 17:00:00;17;77.1;73.0;67.5
2023-07-21 18:00:00;31;77.7;72.6;67.6
2023-07-21 19:00:00;21;78.3;74.4;68.3
2023-07-21 20:00:00;36;78.0;72.8;67.6
2023-07-21 21:00:00;29;77.7;73.4;67.5
2023-07-21 22:00:00;43;78.4;73.3;68.3
2023-07-21 23:00:00;40;78.0;72.6;67.6
2023-07-22 00:00:00;13;77.3;74.0;68.1
2023-07-22 01:00:00;0;74.2;70.0;65.7
2023-07-22 02:00:00;10;69.8;62.4;61.9
2023-07-22 03:00:00;15;76.8;72.8;67.7
2023-07-22 04:00:00;0;71.1;64.5;63.0
2023-07-22 05:00:00;18;72.3;66.0;65.1
2023-07-22 06:00:00;0;74.1;70.0;68.1
2023-07-22 07:00:00;29;74.5;68.4;66.8
2023-07-22 08:00:00;0;74.3;69.9;65.9
2023-07-22 09:00:00;30;76.9;71.8;67.1
2023-07-22 10:00:00;29;78.1;73.7;68.4
2023-07-22 11:00:00;19;77.6;73.8;68.0
2023-07-22 12:00:00;29;77.7;72.6;67.4
2023-07-22 13:00:00;26;78.0;73.9;68.2
2023-07-22 14:00:00;22;77.7;73.5;67.4
2023-07-22 15:00:00;30;77.9;73.2;68.1
2023-07-22 16:00:00;17;77.0;73.1;67.8
2023-07-22 17:00:00;17;75.1;70.1;66.1
2023-07-22 18:00:00;30;77.3;72.6;67.8
2023-07-22 19:00:00;16;77.9;74.6;68.1
2023-07-22 20:00:00;18;76.7;72.7;67.3
2023-07-22 21:00:00;44;77.9;72.1;67.6
2023-07-22 22:00:00;24;78.1;74.2;68.0
2023-07-22 23:00:00;38;78.5;73.3;68.0
2023-07-23 00:00:00;17;77.3;73.6;67.8
2023-07-23 01:00:00;16;76.7;72.8;67.5
2023-07-23 02:00:00;16;76.6;72.5;67.4
2023-07-23 03:00:00;0;72.5;66.9;64.2
2023-07-23 04:00:00;0;67.5;59.8;60.2
2023-07-23 05:00:00;20;73.5;68.0;66.3
2023-07-23 06:00:00;25;77.6;72.7;68.7
2023-07-23 07:00:00;0;75.2;70.4;66.1
2023-07-23 08:00:00;0;69.7;62.1;61.8
2023-07-23 09:00:00;25;76.1;71.4;67.1
2023-07-23 10:00:00;24;77.0;72.6;67.6
2023-07-23 11:00:00;34;77.9;72.7;67.7
2023-07-23 12:00:00;21;77.6;73.8;68.1
2023-07-23 13:00:00;20;77.1;72.9;67.0
2023-07-23 14:00:00;35;78.3;73.3;68.1
2023-07-23 15:00:00;16;77.5;73.7;67.8
2023-07-23 16:00:00;20;77.3;73.2;67.5
2023-07-23 17:00:00;35;78.0;72.6;67.6
2023-07-23 18:00:00;20;78.0;74.2;68.2
2023-07-23 19:00:00;20;77.7;73.4;68.0
2023-07-23 20:00:00;37;78.0;72.6;67.2
2023-07-23 21:00:00;33;78.5;73.8;68.3
2023-07-23 22:00:00;44;78.5;72.4;67.4
2023-07-23 23:00:00;28;78.4;74.4;68.4
2023-07-24 00:00:00;15;77.4;73.5;67.5
2023-07-24 01:00:00;18;77.0;72.7;67.5
2023-07-24 02:00:00;0;72.2;66.2;63.9
2023-07-24 03:00:00;0;67.2;59.4;60.0
2023-07-24 04:00:00;20;73.5;68.4;66.8
2023-07-24 05:00:00;0;72.3;67.2;66.4
2023-07-24 06:00:00;19;74.5;69.6;68.2
2023-07-24 07:00:00;20;77.0;72.9;68.1
2023-07-24 08:00:00;40;77.9;72.3;67.8
2023-07-24 09:00:00;21;78.1;74.3;68.1
2023-07-24 10:00:00;16;77.5;73.6;67.8
2023-07-24 11:00:00;22;74.8;68.8;65.7
