Site;SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210);SS10 Rue du Panorama 2 (ID 3210)
Object;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2;Compteur d'énergie sous-station 2
Time Stamp;Puissance [kW];Température depart [°C];Température retour [°C];Puissance [kW];Température depart [°C];Température retour [°C]
2023-07-07 09:00:00;53;78.4;74.1;45;78.5;74.3
2023-07-07 10:00:00;70;78.5;72.8;62;78.5;73.1
2023-07-07 11:00:00;55;78.7;73.9;48;78.7;74.2
2023-07-07 12:00:00;51;78.5;73.9;45;78.7;74.1
2023-07-07 13:00:00;52;78.3;73.6;45;78.5;73.8
2023-07-07 14:00:00;45;78.5;74.4;39;78.6;74.5
2023-07-07 15:00:00;53;78.3;73.5;48;78.3;73.7
2023-07-07 16:00:00;51;78.0;73.8;45;78.1;73.9
2023-07-07 17:00:00;58;78.0;72.4;51;78.0;72.5
2023-07-07 18:00:00;55;78.1;72.9;48;78.2;73.0
2023-07-07 19:00:00;56;78.1;72.7;49;78.2;73.0
2023-07-07 20:00:00;55;78.0;72.7;50;78.1;72.9
2023-07-07 21:00:00;52;78.1;73.2;46;78.3;73.3
2023-07-07 22:00:00;52;78.2;73.2;47;78.3;73.4
2023-07-07 23:00:00;52;78.0;73.2;46;78.1;73.5
2023-07-08 00:00:00;57;78.1;72.8;50;78.2;73.0
2023-07-08 01:00:00;49;78.0;73.5;43;78.1;73.8
2023-07-08 02:00:00;44;78.1;74.3;38;78.2;74.6
2023-07-08 03:00:00;45;78.2;74.3;40;78.2;74.4
2023-07-08 04:00:00;45;78.3;74.0;31;78.3;74.0
2023-07-08 05:00:00;49;78.3;73.6;46;78.3;74.1
2023-07-08 06:00:00;46;78.1;73.9;43;78.2;74.2
2023-07-08 07:00:00;50;78.1;73.6;47;78.2;73.9
2023-07-08 08:00:00;47;78.3;73.8;44;78.4;74.2
2023-07-08 09:00:00;54;78.1;73.0;50;78.2;73.5
2023-07-08 10:00:00;74;78.1;71.2;69;78.1;71.5
2023-07-08 11:00:00;58;78.3;72.8;55;78.4;73.4
2023-07-08 12:00:00;61;78.2;72.4;58;78.3;72.9
2023-07-08 13:00:00;59;78.1;72.4;57;78.1;73.0
2023-07-08 14:00:00;55;78.3;72.9;51;78.5;73.3
2023-07-08 15:00:00;56;78.2;72.6;52;78.3;73.0
2023-07-08 16:00:00;69;78.2;71.6;69;78.3;72.1
2023-07-08 17:00:00;54;78.1;72.6;54;78.2;73.3
2023-07-08 18:00:00;54;78.2;72.5;54;78.2;72.9
2023-07-08 19:00:00;53;78.1;72.7;53;78.2;73.0
2023-07-08 20:00:00;48;78.1;73.2;48;78.2;73.7
2023-07-08 21:00:00;55;78.0;72.5;55;78.1;72.9
2023-07-08 22:00:00;47;78.1;73.1;47;78.1;73.6
2023-07-08 23:00:00;60;78.0;71.6;61;78.0;72.0
2023-07-09 00:00:00;54;78.2;72.9;53;78.3;73.7
2023-07-09 01:00:00;44;78.2;74.0;42;78.3;74.5
2023-07-09 02:00:00;49;78.2;73.5;48;78.2;74.1
2023-07-09 03:00:00;43;78.1;74.0;41;78.2;74.5
2023-07-09 04:00:00;63;78.3;72.7;53;78.4;72.7
2023-07-09 05:00:00;48;78.1;73.9;42;78.1;74.2
2023-07-09 06:00:00;54;78.3;73.5;49;78.3;73.8
2023-07-09 07:00:00;58;78.3;73.3;52;78.3;73.5
2023-07-09 08:00:00;51;78.4;74.2;45;78.5;74.5
2023-07-09 09:00:00;54;78.2;73.9;47;78.3;74.1
2023-07-09 10:00:00;71;78.2;72.1;65;78.3;72.4
2023-07-09 11:00:00;57;78.6;73.3;51;78.6;73.4
2023-07-09 12:00:00;44;78.2;74.1;39;78.3;74.2
2023-07-09 13:00:00;50;78.1;73.2;45;78.1;73.4
2023-07-09 14:00:00;55;78.4;72.9;50;78.4;73.1
2023-07-09 15:00:00;49;78.1;73.4;45;78.1;73.7
2023-07-09 16:00:00;55;78.1;72.7;51;78.1;72.8
2023-07-09 17:00:00;54;78.1;73.0;49;78.1;73.2
2023-07-09 18:00:00;51;78.0;73.1;46;78.1;73.4
2023-07-09 19:00:00;53;78.1;72.8;49;78.1;73.2
2023-07-09 20:00:00;54;78.1;72.7;50;78.0;72.9
2023-07-09 21:00:00;53;78.1;73.0;48;78.2;73.2
2023-07-09 22:00:00;55;78.0;72.8;50;78.0;73.0
2023-07-09 23:00:00;65;78.1;71.8;60;78.2;72.0
2023-07-10 00:00:00;50;78.1;73.3;43;78.2;73.4
2023-07-10 01:00:00;59;78.4;72.7;52;78.4;72.8
2023-07-10 02:00:00;49;78.2;73.4;43;78.3;73.7
2023-07-10 03:00:00;51;78.1;73.0;45;78.1;73.2
2023-07-10 04:00:00;47;78.1;73.6;41;78.1;73.9
2023-07-10 05:00:00;49;78.0;73.3;43;78.1;73.5
2023-07-10 06:00:00;49;78.0;73.2;43;78.0;73.4
2023-07-10 07:00:00;57;78.1;72.6;50;78.1;72.7
2023-07-10 08:00:00;55;78.0;73.0;47;78.1;73.4
2023-07-10 09:00:00;70;78.3;71.6;61;78.4;71.9
2023-07-10 10:00:00;67;78.1;71.6;60;78.1;71.9
2023-07-10 11:00:00;54;78.2;72.9;48;78.2;73.2
2023-07-10 12:00:00;58;78.1;72.4;51;78.1;72.7
2023-07-10 13:00:00;48;78.0;73.3;43;78.0;73.4
2023-07-10 14:00:00;60;78.0;72.0;53;78.0;72.1
2023-07-10 15:00:00;64;78.3;72.0;57;78.3;72.1
2023-07-10 16:00:00;65;78.1;71.7;57;78.1;72.0
2023-07-10 17:00:00;64;78.0;72.0;56;78.1;72.2
2023-07-10 18:00:00;55;78.0;72.7;49;78.1;72.8
2023-07-10 19:00:00;57;78.2;72.5;49;78.2;72.7
2023-07-10 20:00:00;61;78.0;72.3;54;78.1;72.4
2023-07-10 21:00:00;64;78.1;71.9;57;78.1;71.9
2023-07-10 22:00:00;57;78.3;72.5;49;78.3;72.7
2023-07-10 23:00:00;76;78.1;70.9;66;78.2;71.1
2023-07-11 00:00:00;53;78.0;72.8;50;78.0;73.0
2023-07-11 01:00:00;52;78.1;73.1;48;78.1;73.6
2023-07-11 02:00:00;54;78.0;73.0;51;78.0;73.3
2023-07-11 03:00:00;50;78.0;73.3;47;78.0;73.6
2023-07-11 04:00:00;45;78.1;74.0;39;78.2;74.0
2023-07-11 05:00:00;54;78.1;72.8;49;78.2;73.0
2023-07-11 06:00:00;61;78.0;72.1;54;78.0;72.4
2023-07-11 07:00:00;52;78.1;72.9;47;78.1;73.1
2023-07-11 08:00:00;56;78.0;72.6;52;78.0;72.9
2023-07-11 09:00:00;59;78.2;72.3;56;78.3;72.6
2023-07-11 10:00:00;51;78.1;73.0;48;78.3;73.7
2023-07-11 11:00:00;57;78.2;72.5;53;78.2;73.0
2023-07-11 12:00:00;50;78.0;73.2;47;78.0;73.4
2023-07-11 13:00:00;49;78.0;73.2;45;78.1;73.5
2023-07-11 14:00:00;52;78.2;73.2;50;78.2;73.3
2023-07-11 15:00:00;53;78.3;73.0;50;78.4;73.4
2023-07-11 16:00:00;46;78.0;73.5;43;78.0;74.0
2023-07-11 17:00:00;56;78.1;72.7;52;78.2;73.1
2023-07-11 18:00:00;50;78.1;73.2;47;78.2;73.5
2023-07-11 19:00:00;60;78.2;72.3;56;78.3;72.5
2023-07-11 20:00:00;58;78.0;72.1;58;78.0;72.5
2023-07-11 21:00:00;54;78.1;72.4;54;78.1;72.6
2023-07-11 22:00:00;55;78.1;72.5;53;78.1;72.8
2023-07-11 23:00:00;59;78.2;72.1;58;78.2;72.4
2023-07-12 00:00:00;50;78.2;72.9;49;78.2;73.4
2023-07-12 01:00:00;48;78.2;73.2;46;78.2;73.9
2023-07-12 02:00:00;45;78.2;73.5;44;78.3;73.9
2023-07-12 03:00:00;46;78.2;73.3;45;78.2;74.0
2023-07-12 04:00:00;56;78.1;72.3;51;78.2;72.6
2023-07-12 05:00:00;59;78.1;72.0;55;78.1;72.4
2023-07-12 06:00:00;54;78.1;72.4;51;78.1;72.6
2023-07-12 07:00:00;50;78.0;73.0;47;78.1;73.3
2023-07-12 08:00:00;52;78.0;72.4;49;78.0;73.0
2023-07-12 09:00:00;63;78.1;71.4;60;78.2;71.7
2023-07-12 10:00:00;62;78.2;71.6;60;78.2;71.8
2023-07-12 11:00:00;61;78.2;71.8;62;78.3;72.2
2023-07-12 12:00:00;64;78.0;71.1;65;78.1;71.7
2023-07-12 13:00:00;59;78.0;72.0;59;78.1;72.3
2023-07-12 14:00:00;59;78.0;71.8;59;78.0;72.2
2023-07-12 15:00:00;58;78.3;72.2;58;78.4;72.8
2023-07-12 16:00:00;53;78.0;72.6;53;78.1;73.0
2023-07-12 17:00:00;55;78.0;72.4;54;78.0;72.8
2023-07-12 18:00:00;60;78.1;71.7;61;78.2;72.2
2023-07-12 19:00:00;55;78.1;72.4;55;78.1;72.8
2023-07-12 20:00:00;57;78.3;72.1;58;78.3;72.6
2023-07-12 21:00:00;58;78.1;72.1;59;78.2;72.5
2023-07-12 22:00:00;52;78.1;72.6;53;78.1;73.2
2023-07-12 23:00:00;51;78.1;72.7;51;78.1;73.3
2023-07-13 00:00:00;62;78.4;71.8;62;78.6;72.4
2023-07-13 01:00:00;45;78.3;73.7;44;78.2;74.0
2023-07-13 02:00:00;56;78.2;72.5;56;78.3;72.8
2023-07-13 03:00:00;46;78.0;73.6;44;78.1;73.9
2023-07-13 04:00:00;51;78.0;73.3;44;78.1;73.4
2023-07-13 05:00:00;46;78.0;73.6;43;78.1;74.0
2023-07-13 06:00:00;57;78.1;72.5;55;78.1;72.8
2023-07-13 07:00:00;50;78.1;73.1;50;78.1;73.8
2023-07-13 08:00:00;50;78.2;73.5;47;78.3;74.2
2023-07-13 09:00:00;60;78.3;72.5;59;78.4;73.1
2023-07-13 10:00:00;67;78.2;71.9;66;78.3;72.5
2023-07-13 11:00:00;57;78.5;73.2;54;78.6;73.6
2023-07-13 12:00:00;58;78.2;72.8;57;78.2;73.4
2023-07-13 13:00:00;57;78.4;72.8;56;78.5;73.5
2023-07-13 14:00:00;49;78.6;73.5;49;78.7;74.1
2023-07-13 15:00:00;54;78.6;73.1;54;78.6;73.7
2023-07-13 16:00:00;51;78.2;73.1;51;78.3;73.7
2023-07-13 17:00:00;55;78.3;72.9;54;78.3;73.2
2023-07-13 18:00:00;52;78.3;72.9;53;78.3;73.5
2023-07-13 19:00:00;50;78.1;73.3;49;78.2;73.8
2023-07-13 20:00:00;55;78.3;72.9;55;78.4;73.4
2023-07-13 21:00:00;55;78.3;72.8;54;78.4;73.3
2023-07-13 22:00:00;56;78.2;72.7;57;78.3;73.1
2023-07-13 23:00:00;48;78.1;73.3;47;78.1;74.0
2023-07-14 00:00:00;67;78.3;72.1;66;78.5;72.7
2023-07-14 01:00:00;44;78.4;74.3;42;78.6;74.8
2023-07-14 02:00:00;43;78.2;74.3;41;78.4;74.9
2023-07-14 03:00:00;41;78.3;74.7;28;78.3;74.8
2023-07-14 04:00:00;33;78.0;74.0;24;78.0;74.0
2023-07-14 05:00:00;41;78.0;74.4;40;78.0;74.7
2023-07-14 06:00:00;56;78.1;73.4;53;78.1;73.9
2023-07-14 07:00:00;42;78.1;74.6;38;78.2;75.3
2023-07-14 08:00:00;53;78.4;74.0;49;78.5;74.6
2023-07-14 09:00:00;44;78.5;74.9;40;78.6;75.2
2023-07-14 10:00:00;68;78.8;73.0;61;78.8;73.7
2023-07-14 11:00:00;57;78.6;73.5;55;78.7;73.9
2023-07-14 12:00:00;53;78.6;73.8;49;78.7;74.3
2023-07-14 13:00:00;52;78.2;73.2;51;78.3;73.8
2023-07-14 14:00:00;52;78.2;73.5;49;78.4;73.8
2023-07-14 15:00:00;53;78.6;73.6;50;78.7;74.1
2023-07-14 16:00:00;58;78.3;72.8;55;78.3;73.4
2023-07-14 17:00:00;50;78.0;73.5;47;78.2;73.9
2023-07-14 18:00:00;52;78.1;73.0;49;78.1;73.4
2023-07-14 19:00:00;48;78.2;73.6;46;78.2;73.8
2023-07-14 20:00:00;42;78.1;73.8;40;78.2;74.3
2023-07-14 21:00:00;55;78.2;72.8;53;78.2;72.9
2023-07-14 22:00:00;56;78.2;72.7;52;78.2;73.2
2023-07-14 23:00:00;61;78.1;72.5;57;78.1;73.0
2023-07-15 00:00:00;58;78.3;72.7;55;78.3;73.4
2023-07-15 01:00:00;52;78.2;73.5;49;78.3;73.9
2023-07-15 02:00:00;47;78.1;74.1;43;78.2;74.4
2023-07-15 03:00:00;43;78.3;74.4;37;78.3;74.7
2023-07-15 04:00:00;43;78.2;74.1;28;78.2;73.9
2023-07-15 05:00:00;43;78.1;74.1;40;78.2;74.5
2023-07-15 06:00:00;58;78.3;73.3;54;78.4;73.8
2023-07-15 07:00:00;47;78.3;74.2;43;78.4;74.8
2023-07-15 08:00:00;46;78.3;74.6;41;78.4;75.0
2023-07-15 09:00:00;55;78.5;73.9;52;78.6;74.1
2023-07-15 10:00:00;72;78.3;72.3;67;78.5;72.9
2023-07-15 11:00:00;51;78.6;73.9;46;78.6;74.6
2023-07-15 12:00:00;54;78.3;73.2;50;78.4;73.6
2023-07-15 13:00:00;48;78.4;73.6;46;78.5;74.1
2023-07-15 14:00:00;50;78.3;73.4;46;78.3;73.8
2023-07-15 15:00:00;47;78.2;73.6;44;78.2;74.0
2023-07-15 16:00:00;53;78.3;73.1;50;78.4;73.4
2023-07-15 17:00:00;63;78.3;72.2;60;78.5;72.5
2023-07-15 18:00:00;53;78.3;73.1;50;78.3;73.4
2023-07-15 19:00:00;49;78.1;73.2;46;78.1;73.7
2023-07-15 20:00:00;51;78.2;73.2;47;78.3;73.8
2023-07-15 21:00:00;57;78.2;72.8;54;78.3;73.0
2023-07-15 22:00:00;59;78.3;72.3;55;78.4;73.0
2023-07-15 23:00:00;52;78.1;73.0;49;78.2;73.7
2023-07-16 00:00:00;61;78.2;72.0;61;78.2;72.4
2023-07-16 01:00:00;46;78.2;73.1;48;78.3;73.6
2023-07-16 02:00:00;44;78.3;73.4;46;78.5;74.1
2023-07-16 03:00:00;45;78.1;73.2;47;78.1;73.7
2023-07-16 04:00:00;41;78.0;73.8;38;78.1;74.0
2023-07-16 15:00:00;56;78.0;72.0;53;78.0;72.6
2023-07-16 16:00:00;49;78.0;73.1;44;78.1;73.2
2023-07-16 17:00:00;63;78.0;72.0;57;78.0;72.3
2023-07-16 18:00:00;67;78.0;71.0;62;78.0;71.3
2023-07-16 19:00:00;58;78.0;72.2;53;78.0;72.5
2023-07-16 20:00:00;59;78.0;72.1;54;78.1;72.3
2023-07-16 21:00:00;52;78.1;72.8;47;78.1;72.9
2023-07-16 22:00:00;60;78.0;71.8;55;78.1;71.9
2023-07-16 23:00:00;59;78.2;72.4;54;78.3;72.6
2023-07-17 00:00:00;64;78.2;71.8;57;78.3;72.1
2023-07-17 01:00:00;55;78.2;72.4;51;78.1;72.8
2023-07-17 02:00:00;53;78.1;72.9;48;78.2;73.1
2023-07-17 03:00:00;48;78.1;73.2;43;78.1;73.6
2023-07-17 04:00:00;48;78.2;73.5;43;78.2;73.8
2023-07-17 05:00:00;46;78.0;73.5;42;78.0;73.6
2023-07-17 06:00:00;58;78.1;72.2;56;78.1;72.4
2023-07-17 07:00:00;52;78.0;73.2;49;78.1;73.6
2023-07-17 08:00:00;55;78.1;72.9;51;78.2;73.4
2023-07-17 09:00:00;52;78.1;73.0;51;78.2;73.5
2023-07-17 10:00:00;59;78.3;72.4;58;78.5;73.0
2023-07-17 11:00:00;67;78.2;71.2;62;78.2;71.7
2023-07-17 12:00:00;53;78.2;73.0;49;78.2;73.1
2023-07-17 13:00:00;55;78.1;72.7;50;78.1;73.1
2023-07-17 14:00:00;56;78.1;72.5;50;78.1;72.8
2023-07-17 15:00:00;61;78.2;72.2;55;78.2;72.5
2023-07-17 16:00:00;50;78.0;73.2;45;78.1;73.6
2023-07-17 17:00:00;55;78.0;72.9;49;78.0;73.0
2023-07-17 18:00:00;62;78.4;71.9;57;78.4;72.2
2023-07-17 19:00:00;55;78.0;72.7;50;78.0;72.9
2023-07-17 20:00:00;55;78.1;72.8;49;78.1;73.1
2023-07-17 21:00:00;61;78.3;72.1;56;78.3;72.4
2023-07-17 22:00:00;62;78.1;72.3;55;78.1;72.4
2023-07-17 23:00:00;56;78.1;72.7;50;78.2;72.9
2023-07-18 00:00:00;65;78.2;71.7;58;78.3;72.1
2023-07-18 01:00:00;48;78.0;73.6;42;78.1;74.0
2023-07-18 02:00:00;51;78.0;73.3;45;78.0;73.5
2023-07-18 03:00:00;53;78.1;72.9;49;78.2;73.3
2023-07-18 04:00:00;50;78.0;73.3;46;78.1;73.8
2023-07-18 05:00:00;49;78.0;73.3;42;78.0;73.6
2023-07-18 06:00:00;62;78.0;72.1;54;78.0;72.1
2023-07-18 07:00:00;52;78.0;72.7;45;78.0;72.8
2023-07-18 08:00:00;59;78.0;72.5;55;78.1;72.8
2023-07-18 09:00:00;56;78.1;73.0;53;78.1;73.3
2023-07-18 10:00:00;53;78.2;73.3;50;78.3;73.7
2023-07-18 11:00:00;46;78.2;73.9;42;78.2;74.4
2023-07-18 12:00:00;48;78.2;73.5;44;78.2;73.9
2023-07-18 13:00:00;41;78.0;73.9;39;78.1;74.2
2023-07-18 14:00:00;44;78.3;74.0;40;78.3;74.5
2023-07-18 15:00:00;47;78.2;73.7;43;78.2;74.1
2023-07-18 16:00:00;42;78.1;74.0;39;78.2;74.7
2023-07-18 17:00:00;60;78.3;72.5;55;78.4;72.8
2023-07-18 18:00:00;47;78.2;73.4;45;78.3;73.6
2023-07-18 19:00:00;60;78.0;72.0;58;78.1;72.3
2023-07-18 20:00:00;61;78.1;71.7;57;78.1;72.0
2023-07-18 21:00:00;64;78.1;71.7;61;78.2;71.9
2023-07-18 22:00:00;62;78.3;72.0;59;78.3;72.2
2023-07-18 23:00:00;51;78.2;73.0;47;78.2;73.3
2023-07-19 00:00:00;61;78.1;72.1;57;78.2;72.5
2023-07-19 01:00:00;49;78.2;73.4;46;78.3;73.8
2023-07-19 02:00:00;57;78.1;72.4;54;78.1;72.6
2023-07-19 03:00:00;48;78.0;73.4;44;78.2;73.8
2023-07-19 04:00:00;49;78.0;73.2;45;78.0;73.6
2023-07-19 05:00:00;58;78.0;72.1;54;78.1;72.7
2023-07-19 06:00:00;61;78.3;71.8;60;78.4;72.2
2023-07-19 07:00:00;48;78.0;72.7;46;78.0;73.0
2023-07-19 08:00:00;55;78.0;72.2;52;78.0;72.5
2023-07-19 09:00:00;55;78.0;72.5;50;78.0;72.8
2023-07-19 10:00:00;58;78.0;72.3;53;78.0;72.6
2023-07-19 11:00:00;54;78.2;72.8;51;78.3;73.1
2023-07-19 12:00:00;62;78.2;72.0;59;78.4;72.3
2023-07-19 13:00:00;56;78.0;72.5;50;78.1;72.9
2023-07-19 14:00:00;60;78.2;72.3;54;78.2;72.5
2023-07-19 15:00:00;64;78.5;72.1;59;78.6;72.3
2023-07-19 16:00:00;53;78.2;73.1;49;78.3;73.3
2023-07-19 17:00:00;50;78.0;73.0;47;78.0;73.5
2023-07-19 18:00:00;56;78.3;72.7;51;78.4;73.0
2023-07-19 19:00:00;62;78.0;71.9;59;78.0;72.2
2023-07-19 20:00:00;59;78.0;72.2;56;78.0;72.5
2023-07-19 21:00:00;61;78.1;72.1;59;78.2;72.6
2023-07-19 22:00:00;54;78.1;72.6;53;78.1;73.1
2023-07-19 23:00:00;60;78.3;72.0;59;78.4;72.5
2023-07-20 00:00:00;54;78.1;73.0;51;78.1;73.2
2023-07-20 01:00:00;45;78.2;74.1;42;78.3;74.3
2023-07-20 02:00:00;47;78.1;73.6;44;78.1;74.1
2023-07-20 03:00:00;46;78.1;73.7;43;78.2;74.1
2023-07-20 04:00:00;49;78.0;73.3;39;78.0;73.3
2023-07-20 05:00:00;58;78.0;72.5;53;78.0;72.7
2023-07-20 06:00:00;57;78.1;72.6;52;78.2;72.9
2023-07-20 07:00:00;52;78.1;73.3;49;78.2;73.6
2023-07-20 08:00:00;52;78.2;73.1;49;78.2;73.7
2023-07-20 09:00:00;56;78.2;73.1;53;78.3;73.5
2023-07-20 10:00:00;56;78.3;72.9;55;78.4;73.4
2023-07-20 11:00:00;51;78.2;73.4;48;78.4;73.8
2023-07-20 12:00:00;59;78.3;72.5;58;78.4;72.9
2023-07-20 13:00:00;51;78.0;72.8;51;78.0;73.2
2023-07-20 14:00:00;51;78.2;73.2;48;78.2;73.7
2023-07-20 15:00:00;51;78.3;73.2;50;78.4;73.6
2023-07-20 16:00:00;45;78.1;73.8;43;78.2;74.2
2023-07-20 17:00:00;48;78.0;73.4;46;78.1;73.8
2023-07-20 18:00:00;55;78.2;72.8;54;78.3;73.0
2023-07-20 19:00:00;49;78.0;73.3;46;78.1;73.5
2023-07-20 20:00:00;51;78.0;73.1;49;78.1;73.6
2023-07-20 21:00:00;49;78.2;73.4;47;78.3;73.8
2023-07-20 22:00:00;49;78.3;73.3;47;78.3;73.7
2023-07-20 23:00:00;47;78.2;73.6;45;78.3;73.9
2023-07-21 00:00:00;46;78.2;73.7;44;78.2;74.2
2023-07-21 01:00:00;51;78.4;73.2;48;78.4;73.8
2023-07-21 02:00:00;52;78.3;73.2;50;78.3;73.6
2023-07-21 03:00:00;40;78.1;74.4;37;78.1;74.7
2023-07-21 04:00:00;40;78.2;74.3;28;78.2;74.3
2023-07-21 05:00:00;38;78.0;74.3;34;78.0;74.5
2023-07-21 06:00:00;54;78.1;73.2;50;78.2;73.3
2023-07-21 07:00:00;51;78.1;73.4;47;78.1;73.7
2023-07-21 08:00:00;44;78.3;74.1;41;78.3;74.4
2023-07-21 09:00:00;53;78.3;73.4;49;78.4;73.8
2023-07-21 10:00:00;56;78.3;73.2;54;78.5;73.7
2023-07-21 11:00:00;64;78.4;72.5;62;78.4;73.2
2023-07-21 12:00:00;56;78.1;73.4;54;78.2;73.6
2023-07-21 13:00:00;56;78.2;73.2;54;78.4;73.5
2023-07-21 14:00:00;53;78.5;73.2;51;78.6;73.8
2023-07-21 15:00:00;54;78.6;73.5;52;78.7;73.8
2023-07-21 16:00:00;47;78.3;73.9;44;78.4;74.3
2023-07-21 17:00:00;52;78.2;73.5;49;78.4;73.9
2023-07-21 18:00:00;50;78.1;73.2;48;78.2;73.4
2023-07-21 19:00:00;53;78.1;72.9;52;78.2;73.3
2023-07-21 20:00:00;54;78.1;73.0;51;78.1;73.5
2023-07-21 21:00:00;50;78.1;73.0;48;78.2;73.7
2023-07-21 22:00:00;60;78.2;72.4;57;78.4;73.0
2023-07-21 23:00:00;52;78.1;73.3;49;78.2;73.6
2023-07-22 00:00:00;56;78.2;73.0;51;78.3;73.6
2023-07-22 01:00:00;61;78.4;72.6;60;78.6;73.1
2023-07-22 02:00:00;47;78.5;74.1;43;78.5;74.5
2023-07-22 03:00:00;42;78.2;74.3;37;78.2;74.7
2023-07-22 04:00:00;43;78.0;74.4;25;78.1;74.2
2023-07-22 05:00:00;47;78.0;73.5;46;78.1;74.1
2023-07-22 06:00:00;55;78.1;73.2;49;78.1;73.6
2023-07-22 07:00:00;46;78.1;74.1;40;78.1;74.1
2023-07-22 08:00:00;56;78.4;73.6;48;78.4;73.8
2023-07-22 09:00:00;49;78.3;74.1;43;78.4;74.5
2023-07-22 10:00:00;58;78.4;73.3;51;78.4;73.5
2023-07-22 11:00:00;63;78.5;73.0;54;78.5;73.2
2023-07-22 12:00:00;52;78.0;73.4;45;78.0;73.5
2023-07-22 13:00:00;48;78.3;73.8;41;78.5;74.1
2023-07-22 14:00:00;43;78.2;73.9;38;78.3;74.1
2023-07-22 15:00:00;45;78.3;74.1;39;78.4;74.2
2023-07-22 16:00:00;45;78.2;73.9;39;78.2;74.0
2023-07-22 17:00:00;51;78.0;73.3;45;78.0;73.3
2023-07-22 18:00:00;49;78.0;73.2;42;78.0;73.5
2023-07-22 19:00:00;51;78.0;73.3;44;78.0;73.5
2023-07-22 20:00:00;55;78.0;73.1;47;78.0;73.2
2023-07-22 21:00:00;39;78.1;74.4;33;78.2;74.7
2023-07-22 22:00:00;45;78.1;73.6;39;78.2;73.9
2023-07-22 23:00:00;38;78.1;74.6;33;78.3;74.7
2023-07-23 00:00:00;48;78.2;73.7;43;78.3;73.9
2023-07-23 01:00:00;35;78.3;74.7;34;78.3;74.9
2023-07-23 02:00:00;31;78.0;75.1;30;78.1;75.4
2023-07-23 03:00:00;36;78.0;74.5;33;78.0;74.8
2023-07-23 04:00:00;26;78.3;74.9;16;78.3;74.9
2023-07-23 05:00:00;39;78.0;74.4;36;78.0;75.0
2023-07-23 06:00:00;39;78.1;74.8;36;78.1;75.2
2023-07-23 07:00:00;33;78.2;75.4;30;78.2;75.7
2023-07-23 08:00:00;42;78.4;74.8;38;78.4;75.1
2023-07-23 09:00:00;45;78.4;74.7;40;78.5;75.1
2023-07-23 10:00:00;58;78.5;73.4;53;78.5;73.8
2023-07-23 11:00:00;46;78.6;74.4;42;78.7;74.8
2023-07-23 12:00:00;40;78.4;74.5;37;78.6;75.0
2023-07-23 13:00:00;42;78.7;74.6;39;78.7;74.8
2023-07-23 14:00:00;47;78.3;73.7;45;78.4;73.9
2023-07-23 15:00:00;42;78.5;74.1;39;78.5;74.4
2023-07-23 16:00:00;43;78.1;73.9;41;78.3;74.1
2023-07-23 17:00:00;45;78.3;73.8;43;78.3;74.1
2023-07-23 18:00:00;47;78.2;73.6;44;78.2;73.8
2023-07-23 19:00:00;50;78.1;73.1;47;78.1;73.4
2023-07-23 20:00:00;45;78.2;73.8;43;78.3;74.1
2023-07-23 21:00:00;46;78.2;73.6;43;78.2;74.0
2023-07-23 22:00:00;51;78.4;73.1;48;78.5;73.4
2023-07-23 23:00:00;44;78.1;73.8;41;78.2;74.1
2023-07-24 00:00:00;57;78.1;72.7;54;78.1;72.9
2023-07-24 01:00:00;47;78.2;73.7;43;78.2;74.1
2023-07-24 02:00:00;41;78.3;74.1;38;78.4;74.6
2023-07-24 03:00:00;42;78.0;74.1;39;78.1;74.3
2023-07-24 04:00:00;51;78.2;73.7;32;78.2;73.6
2023-07-24 05:00:00;40;78.1;74.6;34;78.2;74.7
2023-07-24 06:00:00;48;78.3;73.8;44;78.4;74.0
2023-07-24 07:00:00;55;78.1;73.2;50;78.2;73.4
2023-07-24 08:00:00;49;78.2;73.8;45;78.3;74.2
2023-07-24 09:00:00;59;78.3;72.9;53;78.3;73.3
2023-07-24 10:00:00;72;78.3;71.9;66;78.4;72.2
2023-07-24 11:00:00;53;78.4;73.6;48;78.6;73.9
2023-07-24 12:00:00;58;78.2;73.1;53;78.4;73.4
2023-07-24 13:00:00;54;78.2;73.4;49;78.4;73.7
2023-07-24 14:00:00;54;78.3;73.4;49;78.5;73.8
2023-07-24 15:00:00;61;78.5;73.0;57;78.6;73.2
2023-07-24 16:00:00;50;78.3;73.7;45;78.4;74.1
2023-07-24 17:00:00;72;78.3;71.6;66;78.3;71.9
2023-07-24 18:00:00;68;78.3;71.9;62;78.3;72.1
2023-07-24 19:00:00;66;78.1;72.1;60;78.2;72.3
2023-07-24 20:00:00;56;78.0;72.9;52;78.0;73.2
2023-07-24 21:00:00;58;78.0;72.7;53;78.1;73.1
2023-07-24 22:00:00;61;78.2;72.5;57;78.4;72.7
2023-07-24 23:00:00;56;78.3;73.0;51;78.3;73.3
2023-07-25 00:00:00;68;78.4;72.3;62;78.5;72.8
2023-07-25 01:00:00;51;78.3;73.4;48;78.3;73.8
